상호,주소,별점,메뉴
천미향,서울 성동구 성수일로10길 26 2층,2.2,"짜장면(7,000원), 기스면(8,000원), 해물짬뽕(9,000원), 굴짬뽕(10,000원), 새우볶음밥(8,000원)"
서우,서울 성동구 서울숲2길 32-14 갤러리아포레 지하 1층 117호,3.6,"잡탕밥(22,000원), 황제짬뽕밥(20,000원), 송이버섯밥(18,000원), 해물마파두부밥(18,000원), 해물백짬뽕밥(14,000원), X.O해물볶음밥(14,000원), 새우볶음밥(13,000원), 유산슬밥(18,000원), 해물 짬뽕밥(14,000원), 한우 스테이크 짜장면(30,000원), 황제짬뽕면(20,000원), 부추짜장면(14,000원), 해물짬뽕(14,000원), 해물백짬뽕(14,000원), 유니짜장면(12,000원), 짜장면(10,000원), 마카오초면(18,000원), 광동초면(18,000원), 한우 안심 송이볶음(64,000원), 한우 버터 탕수육(55,000원), 한우 안심 탕수육(50,000원), 난자완스(40,000원), 동파육(45,000원), 버터탕수육(39,000원), 꿔바로우(36,000원), 돼지고기 탕수육(34,000원), 어향가지(38,000원), 고추잡채(34,000원), 청경차 모둠버섯(30,000원), 어자해삼송이(S)(70,000원), 광동식전가복(69,000원), 송이해물누룽지탕(45,000원), 팔보채(45,000원), 게살유산슬(38,000원), 깐풍기(36,000원), 유린기(34,000원)"
북경 영빈관,서울 동대문구 장한로2길 24 2층,4.0,"짜장면(5,000원), 짬뽕(6,000원), 볶음밥(6,500원), 탕수육(소)(15,000원), 깐풍육(28,000원)"
하오미앤,"서울 송파구 올림픽로35길 112 장미B상가 1동 지하 1층 3-1,3-2호",4.2,"우육면(9,500원), 마라우육면(10,000원), 하오미앤 볶음밥(8,500원), 하오미앤 차돌짬뽕(10,000원), 상하이 볶음면(10,000원), 통가지덮밥(10,000원), 우삼겹덮밥(9,500원), 중화비빔면(냉)(9,500원)"
라이홍,서울 성동구 성수일로 77 서울숲IT밸리 1층,2.5,"양장피(28,000원), 탕수육(18,000원), 사천탕수육(21,000원), 깐풍기(21,000원), 중새우칠리(28,000원), 중새우크림(28,000원), 중새우깐풍(28,000원), 궈바로우(21,000원), 유린기(21,000원), 팔보채(38,000원), 오향장육(38,000원), 고추잡채＋꽃빵(36,000원), 해물누룽지탕(38,000원), 유산슬(36,000원), 마라샹궈(29,000원), 마라마파두부（공기밥포함）(18,000원), 면보샤（6개）(19,000원), 면보샤（10개）(28,000원), 쯔란삼겹살볶음(29,000원), 차돌숙주볶음(15,000원), 마파두부밥(8,000원), 잡채밥(9,000원), 유산슬밥(11,000원), 참이슬(5,000원), 카스(5,000원), 칭따오 640mL(8,000원), 연태공량주 250mL(26,000원), 연태고량주 500mL(48,000원), 공부가주 250mL(26,000원), 공부가주 500mL(48,000원)"
승리원,"서울 성동구 왕십리로 78 1,2층",2.0,"짜장면(7,000원), 마라탕면(12,000원), 차돌박이짬뽕(13,000원), 1 set 탕수육＋짜장2(23,000원), 2 set 탕수육＋짬뽕2(24,000원), 3 set 탕수육＋간짜장2(24,000원), 4 set 탕수육＋볶음밥2(25,000원), 5 set 당수육＋쟁반짜장2(26,000원), 6 set 탕수육＋짜장1(18,000원), 7 set 탕수육＋짬뽕1(19,000원), 8 set 탕수육＋쟁반짜장1(20,000원), 9 set 탕수육＋볶음밥1(19,000원), 10 set 탕수육＋삼선짬뽕1(20,000원), 11set 탕수육＋짜장1 짬뽕1(23,000원), 12set 탕수육＋간짜장1(19,000원), 13set 탕수육＋불짜장1(20,000원), 14set 탕수육세트고기(10,000원), 짬짜면(10,000원), 처음처럼(3,500원), 참이슬 후레쉬(3,500원), 진로이즈백(4,000원), 참이슬 오리지널(3,500원), 새로(4,000원), 칭따오(6,000원), 테라(4,000원), 카스(4,000원), 연태고량주(20,000원), 공부가주(20,000원), 이과두주(4,000원), 북경고량주(6,000원)"
도림 더 칸톤 테이블,서울 송파구 올림픽로 240 롯데호텔월드 32층,3.4,"북경오리(180,000원), 딤섬(24,000원)"
달구벌반점 청담점,서울 강남구 도산대로 510 1층,3.6,"짬뽕(10,000원), 짬뽕밥(10,000원), 짜장면(8,000원), 탕수육(17,000원), 유린기(28,000원), 크림새우(28,000원), 부추볶음(20,000원), 유산슬(30,000원), 공기밥(1,000원), 콜라（355mL）(2,000원), 스프라이트（355mL）(2,000원), 참이슬 후레쉬 360mL(5,000원), 처음처럼 360mL(5,000원), 진로이즈백 360mL(5,000원), 카스 병 500mL(6,000원), 테라 병 500mL(6,000원)"
모던눌랑 잠실점,서울 송파구 잠실로 209 KT 송파빌딩 호텔동 지하1층 B106호,4.1,"모던눌랑 케이지(45,000원), 모던눌랑 상하이롤 플래터(45,000원), 블랙페퍼 안심 스테이크(50,000원), 민트&라임 슈림프(40,000원), 동파육 with Buns(46,000원), (Live) 청홍소스 우럭찜 700g(90,000원), (Live) 간장소스 우럭 튀김 700g(90,000원), (Live) 칠리 랍스터 with 초면 700g(120,000원), (Live) 흑후추 깐풍 도미 튀김 1kg(120,000원), 포레스트 치킨(37,000원), 대게살 볶음(55,000원), 갈릭 페퍼 슈림프(40,000원), 생표고 탕수(30,000원), 다섯가지 해물 누룽지탕(55,000원), 상하이 핑크(12,000원), 크리미 포테이토 with칠리소스(25,000원)"
샹하이,서울 송파구 석촌호수로 82 1층,3.8,"짜장면(6,000원), 짬뽕(7,000원), 우동(7,000원), 쌀짜장(8,000원), 탕수육 (소)(18,000원)"
경미양꼬치,서울 송파구 올림픽로32길 18-21 1층,4.5,"고급양갈비 2개(260g)(32,000원), 양갈비살(1인분,10개)(20,000원), 샤브샤브 무한리필(22,000원), 양꼬치(15,000원), 새우꼬치(14,000원), 매운맛양꼬치(16,000원)"
천미향,"서울 강남구 봉은사로108길 21 2,3층",3.4,"자장면(0원), 짬뽕(0원), 탕수육(0원), 볶음밥(0원)"
만다복 롯데백화점잠실점,서울 송파구 올림픽로 240 지하 1층,3.2,"과파육(소)(20,000원), 마파두부(소)(19,000원), 깐풍기(소)(20,000원), 탕수육(소)(19,000원), 라조기(소)(20,000원), 유린기(소)(20,000원), 양장피(소)(24,000원), 유산슬(소)(24,000원), 칠리새우(소)(23,000원), 크림새우(소)(23,000원), 깐풍새우(소)(23,000원), 팔보채(소)(24,000원), 625짜장(8,000원), 백년짜장(10,000원), 하얀백년짜장(10,000원), 짬뽕(12,000원), 매운짬뽕(12,000원), 자돌짬뽕(13,000원), 하얀차돌짬뽕(13,000원), 새우볶음밥(11,000원)"
미성양꼬치,서울 송파구 올림픽로32길 19-6 1층,2.8,
짬뽕위에더짬뽕 본점,서울 성동구 서울숲6길 21,3.3,"더짬뽕(9,000원), 백짬뽕(9,000원), 차돌짬뽕(11,000원), 순두부짬뽕(9,500원), 카레짬뽕(9,000원), 짜장(7,000원), 차돌짜장(9,000원), 해물볶음밥(9,000원), 카레볶음밥(9,000원), 차돌볶음밥(9,500원), 탕수육 (소)(16,000원), 크림탕수육(25,000원), 깐풍육(25,000원), 깐쇼새우(25,000원), 크림새우(25,000원), 군만두(10개)(5,000원)"
짬뽕지존 잠실새내점,서울 송파구 올림픽로12길 14 1층,2.3,"지존짬뽕(12,000원), 지존짜장(9,000원), 게살볶음밥(10,000원), 찹쌀탕수육(18,000원), 사천탕수육(20,000원), 쌀국수짬뽕(12,000원), 수제비짬뽕(12,000원), 순두부짬뽕밥(12,000원)"
한성양꼬치,서울 송파구 올림픽로35길 104 장미C상가 1층 113~114호,3.8,"양꼬치(15,000원), 가지튀김(20,000원), 오이무침(15,000원), 향라대하(25,000원), 돼지고기튀김(20,000원), 어향가지(18,000원), 가지볶음(17,000원), 어향육슬(18,000원), 향라육슬(17,000원), 경장육슬(22,000원), 꿔바로우(20,000원), 옥수수온면(9,000원), 양갈비 1대(15,000원), 연변냉면(9,000원)"
차이나스토리 삼성생명잠실사옥점,서울 송파구 올림픽로 295 지하1층,3.4,"짜장면(6,000원), 삼선짬뽕(7,000원), 잡채밥(8,000원), 옛날탕수육(S)(21,000원), 유산슬(S)(28,000원)"
팀호완 삼성점,"서울 강남구 봉은사로86길 30 지하1,1층",3.4,"샤오마이 (3pcs)(6,500원), 차슈 라이스 롤 (3pcs)(8,000원), 사천식 완탕 (4pcs)(9,000원), 연잎밥(8,000원)"
짬봉타운,서울 성동구 성수이로 54,0.0,"탕수육(소)(12,000원), 양장피(28,000원)"
차이린,서울 강남구 삼성로112길 10,3.4,"사천식 고추 닭고기 (R)(29,000원), XO소스 공심채(17,000원), 특선 짜장면(7,000원), 게살스프 (1인분)(9,000원), 사천식 마파두부 (R)(25,000원)"
호우시절,서울 강남구 영동대로 721,4.3,"짜장면(9,500원), 간짜장(11,000원), 짬뽕(12,000원), 삼선짬뽕(15,000원), 차돌짬뽕(13,000원), 새우볶음밥(12,000원), 게살볶음밥(15,000원), 잡채밥(13,000원), 가지덮밥(13,000원), 중화마파두부덮밥(11,000원), 중화제육덮밥(12,000원), 짬뽕밥(12,000원), 삼선짬뽕밥(15,000원), 칠리새우(38,000원), 깐풍새우(38,000원), 팔보채(45,000원), 깐풍기(36,000원), 탕수육(29,000원), 꿔바로우(33,000원), 유린육(33,000원)"
호호향,서울 송파구 백제고분로17길 45 1층 2호,5.0,"탄탄면 (비빔)(10,000원), 볶음밥(9,000원), 향라기(15,900원), 유린기(15,900원), 마파가지(13,900원), 짜장면(7,000원), 짬뽕(9,000원), 차돌짬뽕(13,000원), 꼬량볼 (고량주 하이볼)(7,000원), 팔선 이과두주(9,000원), 복덕주(12,000원), 연태 고량주 (소,중,대)(13,000원), 연태 고량주 아사간열 (소,중,대)(14,000원), 대청관양(79,000원), 소주, 맥주(5,000원), 음료(2,000원)"
티엔티엔 (휴업중),서울 성동구 왕십리로10길 5 1층,3.2,"마파두부(23,000원), 육즙탕수육(소)(13,000원), 꿔바로우(소)(13,000원), 유린기(소)(13,000원), 라즈지(소)(20,000원), 깐풍기(소)(18,000원), 몽골리안포크(20,000원), 몽골리안비프(45,000원), 창잉토우(18,000원), 마라관자(25,000원), 양장피(35,000원), 류산슬(35,000원), 팔보채(55,000원), 전가복(80,000원), 어향동고(35,000원), 어향가지(28,000원), 멘보샤(2p)(6,000원), 우육전골(28,000원), 짬뽕탕(20,000원), 삼선누룽지탕(33,000원), 고추잡채(25,000원), 오이무침(9,000원), 모닝글로리볶을(9,000원)"
일일향 잠실점,서울 송파구 석촌호수로 290 성우빌딩 지하1층-2층 B02호,,"짜장면 (밥)(6,000원), 깐풍기(30,000원), 찹쌀탕수육(25,000원), 오향장육(33,000원), 짬뽕탕(25,000원), 양장피(35,000원), 오룡해삼(63,000원)"
마라공방 잠실역점,서울 송파구 송파대로 558 지하1층 B11호,4.2,"마라탕 100g(2,000원), 마라샹궈 100g(3,300원), 마라전골(23,900원), 꿔바로우(소)(13,000원), 계란볶음밥(7,000원), 꽃빵튀김 6개(7,000원), 멘보샤 4개(6,000원)"
일월성,서울 송파구 올림픽로35길 112 장미아파트 B상가 1동 3층 309호,3.1,"자장면(6,000원)"
천리향,서울 동대문구 천호대로85길 100,3.3,"쟁반짜장(11,000원), 탕짜면(11,000원), 탕짬면(11,000원), 탕볶밥(12,000원), 짜장면(8,000원), 간짜장(9,000원), 삼선 짬뽕(12,000원), 셋트3（탕수육＋삼선쟁반짜장2）(25,000원), 군만두(7,000원), 쟁반짬뽕(12,000원), 불타는짜장(12,000원), 불타는짬뽕(12,000원), 굴짬뽕(12,000원), 꽃게짬뽕(12,000원), 돈까스볶음밥(11,000원), 오징어덮밥(11,000원), 제육덮밥(11,000원), 짬짜면(10,000원), 볶짜면(10,000원), 볶짬면(10,000원), 깐쇼새우 정식(13,000원), 탕수육 정식(13,000원), 해물 덮밥(11,000원), 우동(9,000원), 울면(9,000원), 짬뽕(9,000원), 삼선 간짜장(11,000원), 삼선 쟁반짜장(11,000원), 매운 고추짜장(11,000원), 삼선 볶음짬뽕(12,000원)"
야래향,서울 송파구 올림픽로35길 124 지하1층,2.4,"삼선짬뽕(10,000원), 탕짬면(10,000원), 짜장면(7,000원), 간짜장(8,000원), 사천짜장(9,000원), 삼선간짜장(9,000원), 해물쟁반짜장(9,000원), 짬뽕(8,000원), 고추짬뽕(10,000원), 속풀이짬뽕(10,000원), 홍합짬뽕(10,000원), 굴짬뽕(10,000원), 볶음짬뽕(10,000원), 우동(7,000원), 울면(8,000원), 삼선우동(10,000원), 삼선울면(10,000원), 기스면(10,000원), 야래향특면(9,000원), 물만두(6,000원), 군만두(6,000원), 짬짜면(8,000원), 볶짜면(9,000원), 볶짬면(9,000원), 탕짜면(10,000원), 탕볶밥(10,000원), 세트1 （탕수육＋짜장2）(23,000원), 세트2 （탕수육＋짬뽕2）(25,000원), 세트3 （탕수육＋쟁반짜장2人）(27,000원), 세트4 （양장피＋쟁반짜장2人）(34,000원)"
차이797 잠실롯데월드몰점,서울 송파구 올림픽로 300 5층,2.0,"삼선짜장면(10,500원), 남자짜장(15,000원), 다섯가지 해물짬뽕(11,000원), 황금비율 마늘볶음밥(11,500원), 24시간 숙성 탕수육(28,000원)"
오늘완탕,서울 성동구 연무장길 60 1층,1.0,"고기완탕(10,000원), 새우완탕(10,000원), 얼큰완탕면(11,000원), 부추계란만두(8,000원), 소롱포(10,000원), 하가우(10,000원), 냉채춘빙(12,000원), 순두부완탕(10,000원), 쇼마이(11,000원), 허니춘빙(3,500원), 고수(1,000원), 짜차이(1,000원), 마늘궁채장아찌(1,000원), 매운양념장(1,000원), 콜라 355mL(2,000원), 제로콜라 355mL(2,000원), 사이다 355mL(2,000원)"
성화마라탕,"서울 송파구 올림픽로35가길 9 지하1층 39,40호",4.5,"대한민국 대표 마라탕(11,900원), 불맛 일품 마라샹궈(17,900원), 꿔바로우(18,000원), 탕수 새우(23,000원), 꿔바로우와 새우 만남(20,000원), 새우볶음밥(7,000원), 마라탕（2인분）＋꿔바로우（2500원 절감）(34,400원), 마라샹궈（1인분）＋꿔바로우（3000원절감）(32,900원), 마라탕（1인분）＋새우볶음밥（1000원 절감）(17,900원), 마라탕（1인분）＋꿔바로우（2000원 절감）(27,900원), 마라샹궈（2인분）＋꿔바로우（3000원절감）(43,900원), 공기밥(1,000원), 미니전(3,000원), 콜라500mL(2,000원), 환타（파인애플）500mL(2,000원), 사이다 500mL(2,000원), 빙홍차 490mL(3,000원)"
만리장성,서울 송파구 올림픽로 293-19 현대타워아파트 지하1층 15호,3.9,"짜장면(8,000원), 짬뽕(9,000원), 쟁반짜장(10,000원), 잡탕밥(18,000원), 우동(8,000원), 삼선짜장(10,000원), 삼선우동(11,000원), 삼선짬뽕(12,000원), 고추짬뽕(12,000원), 중국냉면(11,000원), 냉콩국수(9,000원), 볶음밥(8,000원), 삼선볶음밥(10,000원), 짬뽕밥(9,000원), 마파두부밥(9,000원), 잡채밥(10,000원)"
만옥,서울 송파구 올림픽로 300 지하1층 3355존,3.4,"유니짜장면(10,000원), 만옥짜장면(11,000원), 짬뽕(12,000원), 새우볶음밥(14,000원), 한돈등심탕수육(28,000원)"
중화요리린,서울 송파구 백제고분로9길 37 제이비빌딩 2층 201호,3.0,"짜장면(6,000원), 삼선짬뽕(9,000원), 볶음밥(7,000원), 삼선우동(9,000원), 탕수육(소)(20,000원)"
제제,서울 성동구 서울숲길 46-1 1층,,"해산물볶음밥(15,000원), 광동식우육탕면(14,000원), 새우완탕면(14,000원), 해산물볶음면(15,000원), 소고기쌀국수볶음(15,000원), 트러플해산물볶음밥(15,000원), 탄탄면(14,000원)"
취향마라 잠실점,서울 송파구 백제고분로7길 18 2층,4.8,"취향대로 마라탕 (100g)(1,800원), 취향대로 마라샹궈(100g)(3,000원), 꿔바로우(15,000원), 계란새우볶음밥(7,000원)"
태화루,서울 동대문구 장한로5길 53,4.4,"짜장면(7,000원), 간짜장(8,000원), 짬뽕(8,000원), 삼선쟁반짜장(9,000원), 볶음밥(8,000원), 탕짜면(11,000원), 탕짬면(11,000원), 탕수육(18,000원), 알뜰셋트 1（탕수육＋짜장1＋만두）(19,000원), 알뜰셋트 3（탕수육＋짜장2＋만두）(22,000원), 우동(8,000원), 울면(8,000원), 기스면(10,000원), 삼선짜장(10,000원), 삼선우동(11,000원), 삼선짬뽕(11,000원), 삼선차돌짬뽕(13,000원), 삼선울면(11,000원), 삼선쟁반짬뽕(11,000원), 군만두(7,000원), 물만두(7,000원), 굴짬뽕(11,000원), 불타는짬뽕(11,000원), 홍합짬뽕(10,000원), 얼큰콩나물 짬뽕(10,000원), 삼선불타는쟁반짜장(9,000원), 유니짜장(10,000원), 떡국(8,000원), 떡만둣국(8,000원), 만둣국(8,000원)"
라화쿵부 잠실새내점,서울 송파구 백제고분로7길 50 2층,3.2,
바이완,서울 송파구 백제고분로7길 58 2층 202호,,"탕수육 *시그니처*(24,000원)"
천진영감 잠실점,서울 송파구 올림픽로 269 지하1층,3.7,"천진식조개볶음(15,000원), 닭다리살튀김(14,500원), 닭날개튀김(12,000원)"
빵양빵양,서울 성동구 성덕정15길 3 1층,0.0,"양갈비(23,000원), 프랜치랙(28,000원), 양꼬치(15,000원), 명태회냉면(8,000원), 물냉면(8,000원)"
탕화쿵푸마라탕 잠실점,서울 송파구 올림픽로12길 8 제일빌딩 2층 202호,4.0,"셀프마라탕(12,000원), 셀프마라샹궈(20,000원), 꿔바로우(13,000원), 공기밥(1,000원), 삥홍차（아이스티） 490mL(3,000원), 코카콜라 캔355mL(2,000원), 코카콜라제로 캔355mL(2,000원), 칠성사이다 캔355mL(2,000원), 환타（파인애플） 캔355mL(2,000원), 처음처럼(5,000원), 참이슬 후레쉬(5,000원), 칭따오(7,000원), 테라(5,000원), 연태고량주(13,000원)"
시아우545,서울 송파구 올림픽로37길 130 파크리오상가 A동 지하1층 B109호,3.0,"시아우짜장면(6,000원), 고기짬뽕(8,000원), 시아우 탕수육(18,000원), 황비홍 깐풍기(22,000원), 홍콩식마늘고추치킨윙(24,000원)"
보성각,서울 송파구 바람드리길 53 2층,4.3,"1번세트(18,000원), 2번세트(19,000원), 짬봉(6,000원), 간짜장(6,000원), 우동(10,000원), 볶음밥(6,500원), 짬뽕밥(6,500원), 잡채밥(7,500원), 보성면(8,000원), 짬짜면(7,500원), 우짜면(7,500원), 볶짜면(8,000원), 볶짬면(8,000원), 탕짜면(9,000원), 탕짬면(9,000원), 탕볶밥(10,000원), 삼선짜장(10,000원), 삼선짬뽕(10,000원), 삼선우동(10,000원), 삼선볶음밥(10,000원), 새우볶음밥(7,500원), 보성밥(9,000원), 잡탕밥(14,000원)"
청해루,서울 성동구 자동차시장1길 24-1 2층,3.6,"짜장(7,000원), 우동(7,000원), 울면(7,000원), 짬뽕(7,000원), 간짜장(8,000원), 유미짜장(7,000원), 사천짜장(7,000원), 유슬짜장(7,000원), 삼선짜장(8,000원), 삼선짬뽕(8,000원), 삼선우동(8,000원), 굴짬뽕(8,000원), 볶음밥(6,500원), 짜장밥(6,500원), 짬뽕밥(6,500원), 오므라이스(7,000원), 김치볶음밥(7,000원), 잡채밥(7,000원), 오징어덮밥(8,000원), 마파밥(8,000원)"
네남자,서울 동대문구 장한로17길 13-2 1층,4.2,"안심탕수육(소)(18,000원), 고추잡채(소)[꽃빵4P](15,000원), 짜장면(7,000원), 해물짬뽕(10,000원), 게살볶음밥(10,000원), 탄탄면(10,000원), 안심탕수육(중)(25,000원), 안심탕수육(대)(32,000원), 칠리새우(중)[10미](22,000원), 크림새우(중)[10미](22,000원), 어향가지[4P](20,000원), 멘보샤[4P](10,000원), 고추잡채(중)[꽃빵6P](25,000원), 양장피(중)[2~3인](28,000원), 양장피(대)[3~4인](38,000원), 팔보채(42,000원), 전가복(68,000원)"
홍탕 성수점,서울 성동구 성수일로12길 52 롯데캐슬파크 상가동 1층 104호,0.0,"간장마늘탕수육(0원), 마늘탕수육(0원), 야채탕수육(0원), 양파탕수육(0원), 탕수강정(0원), 파탕수육(0원)"
왕짜장,서울 성동구 상원길 60 1층,,"짬짜면(8,000원), 볶짜면(8,000원), 볶짬면(8,000원), 탕 / 볶(9,000원), 탕 / 짜(9,000원), 탕 / 짬(9,000원)"
하이디라오 COEX점,서울 강남구 테헤란로87길 58 컨벤션별관 지하2층 2A09호,4.0,"두유피튀김(0원), 하이디라오 특제소고기(0원), 팡가시우 메기살(0원), 하이디라오 특제면(0원), 돈삼겹살(0원), 돈목살(0원), 오리피(0원), 하이디라오 천엽(0원)"
도삭마라탕,서울 송파구 백제고분로7길 8-8 명소빌딩 2층,3.5,"마라탕(100g)(1,800원), 마라상궈(100g)(3,200원), 꿔보러우(15,000원), 마파두부(10,000원), 계란볶음밥(6,000원), 튀김꽃빵(6,000원), 연태(소)(13,000원), 설원(중)(15,000원)"
만나,서울 송파구 바람드리길 21,4.6,"[재주문율 높은]만나숯불양꼬치(34,000원), [겉바속촉]꿔보로우(20,000원), [인기급상승]어향가지(18,000원), 마파두부(14,000원), [강추메뉴]굴소스 돼지고기튀김(20,000원), 경장육슬(21,000원), [말해뭐해]지삼선(18,000원), 가지튀김(18,000원), 만나미니양꼬치(15,000원), 굴소스돼지고기튀김（半）（반）(12,000원), 어향가지（半）（반）(11,000원), 꿔바오로우（半）（반）(13,000원), 혼밥마라탕(10,000원), 볶음면（수타면）(5,000원), 마라탕＋꿔바오로우（소）＋건두부오이무침（소）(31,000원), 고수추가(4,000원), 어향육슬(20,000원), 라조기(19,600원), [강추메뉴]향라대하(21,000원), [강추메뉴]향라 오징어(19,900원), 홍소막창(20,000원), 마라막창(20,000원), 즈란오돌뼈(20,000원), 즈란닭모래지(20,000원), 건두부볶음(14,000원), 사천식바지락볶음(18,500원), （만나）동파로우(23,000원), 즈란신관(20,000원), 홍소갈비(23,000원), 탕수쪽갈비(23,000원)"
탕참 탕수육참잘하는집 성수점,서울 성동구 성덕정15길 12 성동상가아파트 1층 14호,0.0,"[재구매율1위] 청양고추팍팍김피탕(18,500원), [요즘대세1위] 김피탕（김치피자탕수육）(17,900원), [선택1위] 찹쌀탕수육(15,500원), [ONLY탕참] 크리스피탕수육(16,000원), [퓨전] 마라탕수육(16,500원), [시그니쳐] 깐풍육(16,500원), [남녀노소1위]경성탕수육(16,500원), [새콤달콤]레몬크림탕수육(16,500원), [매콤새콤]사천탕수육(16,500원), [내맘대로]반반 찹쌀탕수육(20,500원), [내맘대로]반반 크리스피탕수육(21,500원), 프리미엄 치즈볼 5개(4,000원), 쫄깃한 미니핫도그 4개(4,000원), 바삭 군만두 5개(4,000원), 맛있는 김말이튀김 5개(4,000원), 튀김세트.(6,000원), 후루룩 떡볶이 1~2인분 추가(5,000원), 떡볶이 추가(6,000원), 단무지 추가(500원), 탕수육 기본 소스추가(1,000원), 탕참 특제 토마토 소스 추가(1,000원), （핵추천） 깐풍육 특제 소스 추가(2,000원), 마라칠리특제 소스 추가(2,000원), 찍먹소스 3종 세트(2,000원), 콜라 500ml 추가(2,000원), 사이다 500ml 추가(2,000원), 코카콜라 500ml 추가(2,000원), 제로콜라 500ml 추가(2,000원)"
동강,서울 강남구 테헤란로103길 10 지하1층,3.0,"짜장(7,000원), 짬뽕(8,000원), 우동(8,000원), 쟁반짜장 (2인)(18,000원), 삼선짜장(9,000원), 차돌짬뽕(10,000원), 삼선짬뽕(10,000원), 삼선우동(10,000원), 삼선울면(10,000원), 고추짬봉(10,000원), 기스면(8,000원), 볶음밥(8,000원), 짜장밥(8,000원), 짬뽕밥(8,000원), 김치볶음밥(9,000원), 잡채밥(9,000원), 마파밥(9,000원), 삼선볶음밥(10,000원), 누룽지탕(10,000원), 특밥(9,000원), 고추덮밥(10,000원), 송이덮밥(9,000원), 굴짬뽕(10,000원), 볶짬면(9,000원), 볶짜면(9,000원), 탕수육(28,000원), 유린기(32,000원), 깐풍(32,000원), 깐풍육(32,000원), 양장피(32,000원), 난자완스(38,000원), 고추잡채(32,000원), 오향장육(40,000원), 깐쇼새우(40,000원), 깐풍새우(40,000원), 팔보채(40,000원), 유산슬(40,000원), 삼선누룽지탕(60,000원), 해삼탕(75,000원), 오룡해삼(75,000원), 전가복(75,000원), 송이해삼(75,000원)"
명가교동짬뽕 뚝섬역점,서울 성동구 왕십리로6길 4 1층,3.7,"짬뽕(9,000원), 짬뽕밥(9,000원), 짜장면(7,000원), 짜장밥(7,500원), 볶음밥(9,000원), 새우볶음밥(10,000원), 찹쌀탕수육 (소)(15,000원), 사천찹쌀탕수육 (소)(19,000원), 크림찹쌀탕수육 (소)(17,000원), 칠리새우(30,000원), 크림새우(30,000원), 깐풍기(29,000원), 얼큰짬뽕탕 (술국)(20,000원), 콩국수 (여름특선메뉴)(9,000원), 납짝군만두(6,000원), 새알물만두(6,000원), 메밀전병(6,000원)"
라화쿵부 롯데마트잠실점,서울 송파구 올림픽로 240 6층,2.3,
황실짜장,서울 송파구 바람드리길 59 1층,3.5,"짜장면(3,900원), 간짜장(6,000원), 삼선간짜장(7,000원), 쟁반짜장(6,500원), 홍합짬뽕(6,500원), 볶음짬뽕(6,500원), 삼선짬뽕(7,500원), 우동(6,500원), 울면(6,500원), 사천탕면(7,500원), 짜장밥(6,000원), 짬뽕밥(7,500원), 볶음밥(6,500원), 오징어덮밥(7,000원), 제육덮밥(7,500원), 잡채밥(7,000원), 송이덮밥(7,500원), 새우볶음밥(7,000원), 잡탕밥(9,000원), 군만두(5,500원)"
경성양꼬치,서울 강남구 도산대로 503 2층,3.5,
라홍방마라탕 잠실장미상가점,서울 송파구 올림픽로35길 112 장미아파트 B상가 1동 114호,5.0,"[마라탕]셀프선택(11,000원), [마라샹궈]셀프선택(17,000원), [꿔바로우] (대) 새콤달콤 (2~3인)(18,000원), [꿔바로우] (소) 새콤달콤 (1~2인)(12,000원), [계란볶음밥]고소한맛(7,000원), [짜파게티마라샹궈]New(17,000원), [짜파게티볶음밥]New(8,000원), [마라만두](6,000원), 멘보샤(6,000원), 꽃빵튀김(4,000원), 공기밥(1,000원), 커플세트 : 마라탕(중)+꿔바로수(소)+음료랜덤(30,000원), 가족세트 : 마라탕(중)+꿔바로우(대)+계란볶음밥(42,000원), 코카콜라 355mL(2,000원), 코카콜라 제로 355mL(2,000원), 웰치스 포도 355mL(2,000원), 웰치스 제로 샤인머스켓 355mL(2,000원), 웰치스 제로 오렌지 355mL(2,000원), 칠성사이다 355mL(2,000원), 칠성사이다 제로 355mL(2,000원), 빙홍차 500mL(3,000원), 차파이 500mL(3,000원)"
살롱드호우섬 디타워서울포레스트점,서울 성동구 왕십리로 83-21 디타워 스트리트동 지하1층 101-1호,3.6,"딤섬플래터(27,500원), 블랙 하가우(3pcs)(9,500원), 소롱포(3pcs)(7,500원), 쇼마이(3pcs)(9,500원), 구채교(3pcs)(9,500원), 새우 창펀(11,000원), 지짐딤섬(6pcs)(11,500원), 마늘칩 꿔바육(25,500원), 홍콩식 새우오징어전(18,500원), 항정살 공심채 볶음(20,500원), 향라새우 튀김(32,000원), 돼지갈비 튀김(38,000원), 맑은 우육탕면(13,000원), 매운 소고기탕면(14,000원), 라구짜장 도삭면(9,900원), 마파두부 도삭면(13,000원), 씨푸드 차우면(13,500원), 새우&돼지고기 완자(18,000원), 매운 돼지고기 완자(15,500원)"
아이언쉐프 대구반점,서울 송파구 올림픽로35가길 9 잠실푸르지오월드마크 1층 139호,3.6,"짜장면(6,000원), 짬뽕(7,000원), 짬뽕밥(7,000원), 탕수육 (오리지날)(10,000원), 군만두(6,000원)"
