상호,주소,별점,메뉴
리타르단도,서울 성동구 뚝섬로 393 지하1층,4.5,"선데이 로스트(25,000원), 랜치 라구 번(18,000원), 옐로우 스프(9,000원), 바게트와 애플버터(7,000원), 버섯 크림 파스타(18,000원), 청양고추 파스타(17,000원), 봉골레 프레골라 파스타(17,000원), 감자 뇨끼(23,000원), 부라타 치즈와 콘 샐러드(21,000원), 부채살 스테이크(29,000원), 초코 소일 티라미슈(11,000원), 보코치니와 체리 토마토(11,000원)"
세밀,서울 성동구 성수일로4길 48-2 1층,,"감바스(Tall)(11,800원), 리코타 샐러드(9,800원), 아보카도 샐러드(11,800원), 시즈닝 프렌치 프라이즈(7,800원), 치즈 플레터(23,800원), 고구마 피자(14,800원), 찰 옥수수 피자(15,800원), 초리스 페퍼로니 토마토 피자(16,800원), 루꼴라 피자(17,800원), 반&반 피자(19,800원), 트러플 크림 버섯 감자뇨끼(18,800원), 마리네이드 닭다리 필라프(14,800원), 홍게살 치즈 리조또(18,800원), 알리오 루꼴라 그라나 파스타(9,800원), 쉬림프 토마토 레드 페퍼 파스타(13,800원), 게살 치즈로제 파스타(20,800원), 로스트 포크 벨리 투움바 파스타(23,800원)"
롸카두들 내쉬빌 핫치킨 성수점,서울 성동구 성수일로4길 25 서울숲코오롱디지털타워 상가 1층 108호,4.3,"클래식(11,800원), 그랜파(11,500원), 갱스타(9,800원), 포포(12,800원), 수프라(10,800원), MVP(17,500원), 트라볼타(17,500원), 할머니의복수(38,900원), 알랼랼콤보(38,800원), 치폴레 랜치 감자튀김(8,800원), 내쉬빌 핫 치즈 감자튀김(8,800원), 뼈 치킨 (2PC)(7,400원), 순살치킨 (2PC)(6,800원)"
바스버거 성수점,서울 성동구 왕십리로8길 16 1층,3.5,"스리라차 치즈버거(6,900원), 바스버거(7,800원), 바스 치킨버거(8,500원), 하와이안버거(9,800원), 와사비마요 쉬림프버거(10,900원), 더블 바스버거(11,300원), 더블베이컨치즈버거(11,300원), 머쉬룸버거(11,300원), 탐욕버거(14,000원), 트리플 바스버거(14,800원)"
아메리칸테이블,서울 강남구 영동대로112길 66 1층,,"아메리카노(5,000원), 루이보스(7,000원), 흑돼지 뼈등심 스테이크(32,000원), 시금치 고르곤졸라 피자(23,000원), 감바스(19,000원)"
HDD,서울 성동구 성수이로7길 46 1층,3.8,"페퍼로니(24,000원), 치즈치즈(25,000원), 핫치킨(25,000원), 트러플포테이토(25,000원), 하프앤하프(25,000원), 오즈 포테이토칩(10,000원)"
피자헛 성수점,서울 성동구 아차산로7나길 18 1층 101-1호,4.4,"[한정 특가] 1+1 오리지널 (M)(30,900원), 프리미엄 반반피자 (L)(32,900원), 오리지널 반반피자 （L）(27,000원), 팬 반반피자 （L）(27,000원), 콤비네이션 L(28,900원), 페페로니 러버 L(26,900원), 멜팅치즈 포테이토 L(28,900원), 콤비네이션 M(23,900원), 수퍼슈프림 L(33,900원), （팬） 페페로니 러버 L(26,900원), [봄 한정판] 체리블라썸 수퍼슈프림(38,900원), [봄 한정판] 체리블라썸 씨푸드킹(41,900원), [봄 한정판] 체리블라썸 페페로니(31,900원), [봄 한정판] 체리블라썸 콤비네이션(33,900원), [New] 페페로니 치즈딥(28,900원), [New] 콤비네이션 치즈딥(30,900원), [New] LA BBQ 불고기 치즈딥(32,900원), [New] 올라 타코 L(34,900원), [New] 올라 타코 M(29,500원), [한정 특가] 1+1 오리지널 (L)(41,900원), [New] 페페로니 치즈딥 L & 코카-콜라 세트(31,200원), [New] 콤비네이션 치즈딥 L & 코카-콜라 세트(33,200원), [New] LA BBQ불고기 치즈딥 L & 코카-콜라 세트(35,200원), 수퍼슈프림 L & 코카-콜라 세트(36,200원), 립스테이크 L & 코카-콜라 세트(39,200원), 씨푸드킹 L & 코카-콜라 세트(39,200원), 씬 반반피자 （L）(27,000원), 골드 콘 하베스트 L(30,900원), LA BBQ 불고기 L(30,900원), 알로하 하와이 L(28,900원)"
스코파더쉐프,서울 강남구 도산대로89길 13 2층,4.6,"관자튀김(28,000원), 전복 전채요(32,000원), 킹크랩 전채요리(50,000원), 크림 트러플 파스타(34,000원), 킹크랩 파스타(45,000원)"
핏자터틀스 성수,서울 성동구 성덕정길 139 1층,2.6,"페페로니(20,000원), 치즈(17,000원)"
루덴,서울 성동구 연무장길 39-25,4.4,"치킨파마(23,000원), 소갈비 오소부코(43,000원), 크림뇨끼(23,000원), 비스크 파스타(21,000원), 오징어먹물빠에아(26,000원), 잠봉 시저샐러드(17,000원), 알배추 파첸타샐러드(17,000원), 프렌치어니언 스프(16,000원), 프랑스인 셰프가 직접만든 바게트(half)(3,000원), 라자냐(21,000원), 오리파르망띠에(24,000원), 채끝스테이크(45,000원), 토마호크 스테이크(120,000원), 바질 크림 파스타(22,000원), 명란크림파스타(19,000원), 스페인식 빠에아(24,000원), 코카콜라 355mL(3,000원), 스프라이트 355mL(3,000원), 제로콜라(3,000원)"
매치스 성수,서울 성동구 뚝섬로13길 36 7층,4.6,"캠프파이어 어니언 스프(15,800원), 꽈리고추와 알리오 조개(22,000원), 밀키 크런치 크로켓(8,800원), 오! 세비체(27,000원), 양고기 그린커리(36,000원), 미나리 브로쉐뜨 꼬치(20,000원), I CAN 정어리(21,000원)"
크레송,서울 성동구 성수일로12길 52 롯데캐슬파크 상가동 1층 105호,4.6,"버섯 크림 리조또(9,800원), 닭고기 크림 리조또(11,900원), 소고기 크림 리조또(12,900원), 봉골레 크림 리조또(12,900원), 야채 토마토 리조또(10,900원), 새우 토마토 리조또(12,900원), 크레송 샐러드(5,500원), 오늘의 스프(5,500원)"
옵션3,서울 성동구 아차산로13길 53 2층,0.0,
헤비스테이크 성수점,서울 성동구 연무장길 38 1층 1~2호,2.7,"치즈 미트 파스타(기본, 치킨, 함박)(7,900원), 치킨 스테이크(바베큐, 칠리)(9,900원), 더블함박 스테이크(12,500원), 비프 스테이크(레귤러, 미디엄, 라지)(13,500원), 레인보우 스테이크(비프, 치킨, 함박)(16,500원), 치즈 스테이크(비프, 치킨, 함박)(18,000원), 불고기버터밥(7,900원), 함박덮밥(8,900원), 헤비모둠덮밥(12,900원)"
쿠차라 잠실역점,서울 송파구 올림픽로35길 123 1층,3.3,"그릴새우(13,900원), 치킨(8,900원), 까르니따스(9,900원), 스테이크(12,900원)"
치즈룸 테이스팅룸 롯데월드몰점,서울 송파구 올림픽로 300 5층,3.3,"에스프레스(5,500원), 카푸치노(6,600원), 아메리카노(6,600원), 라떼(7,000원), 전복솥밥리조또(27,000원), 유자에이드(7,700원), 얼그레이(6,600원), 루이보스바닐라(6,600원), 명란대파우유파스타(27,000원), 무화과플랫브래드(27,000원), 쭈꾸미파스타(24,000원), 시금치플랫브랜드(28,000원), 딱새우비스크링귀니(24,000원)"
칙피스 성수점,서울 성동구 연무장5길 9-16 블루스톤타워 1층 101호,4.1,"치킨 샐러드(14,000원), 비건 샐러드 （vegan）(13,000원), 연어 스테이크 샐러드(17,000원), 부채살 스테이크 샐러드(17,000원), NEW 그릭 샐러드(13,500원), NEW 미트볼 샐러드(15,000원), 팔라펠 라이스 （vegan）(14,000원), 치킨 라이스(15,000원), NEW 로스트 우삼겹 라이스(16,000원), NEW 미트볼 라이스(16,000원), 연어 스테이크 라이스(18,000원), 감자튀김(6,500원), 그릴드 쉬림프 샐러드(15,500원), 그릴드 쉬림프 라이스(16,500원), 부채살 스테이크 라이스(18,000원), 비건 샥슈카(15,000원), NEW  오리지널 샥슈카(12,000원), 오리지널 허무스 （vegan）(10,000원), 가지  튀김(7,500원), 팔라펠(6,000원), 부채살 스테이크(7,000원), 연어 스테이크(7,000원), 로스트치킨(6,000원), 그릴드쉬림프5ea(6,000원), 가지튀김(7,500원), 팔라펠5피스(6,000원), 허무스(4,500원), 피타 빵(3,500원), 옐로우 라이스(4,000원), 사워크림소스Sour cream sauce(1,000원)"
리틀포레스트,서울 성동구 성수일로12길 23 2층,3.4,"피그 리코타 샌드위치 (계절메뉴)(12,000원), 무화과 잠봉 오픈 샌드위치 (계절메뉴)(12,000원), 라페 잠봉 샌드위치(11,800원), 머쉬룸 그릴샌드위치 (계절메뉴)(12,000원), 바질페스토 치킨 그릴샌드위치(11,800원), 샥슈카(14,000원), 라페&후무스 플레이트(11,000원), 아보카도 쉬림프 라이스 보울(12,000원), 후무스&머쉬룸 라이스 보울(12,000원), 샐러드파스타(12,000원)"
쏘티,서울 성동구 성덕정15길 12 길끝 뚝도시장 입구앞 파란외부와 조경,4.9,"Prime 부채살 스테이크(30,000원), 풍기(15,000원), 카치오페페(21,000원), 엔쵸비(17,000원), 루꼴라 셀러드(14,000원), 후머스(11,000원), 쿠스쿠스 샐러드(15,000원), 쿠오레 디 부라타(18,000원), 치킨 스테이크(18,500원), 타라마(10,000원), 파리지엔 뇨끼(21,000원), 흰다리새우 라비고테(17,000원), 카르파초 와 트러플 아이올리(19,000원), 라구 와 로띠(22,000원), 리예뜨(13,000원), 소세지 와 사우어크라우트(17,000원), 초콜릿 테린(11,000원), 샤큐테리 플레이트(22,000원), 치즈 플레이트(19,000원), 이달의 시크릿 매뉴(0원)"
온량,서울 성동구 서울숲4길 26-10 1층,3.7,"스파이시 로제 파스타(18,000원), 만조 크림 파스타(17,000원), 불고기필라프(14,000원), 리코타 치즈 샐러드(13,000원), 토마호크 포크 커틀렛(21,000원)"
존쿡델리미트 성수점,서울 성동구 성수이로14길 14 가동 1층,4.8,"프레시 소시지 핫도그 (애플 브랏부어스트)(6,800원), 데일리 바베큐 (타소 치킨)(19,000원), 데일리 바베큐 (바베큐 포크 립)(22,000원), 설성목장 한우 버거(10,800원), 칠리 스프(5,500원)"
크라이치즈버거 삼성역점,서울 강남구 테헤란로 620 미래에셋타워 지하1층,4.4,"트리플치즈버거세트(13,500원), 더블치즈세트(10,900원), 치즈버거세트(8,900원), 트리플치즈버거(10,500원), 더블치즈버거(7,900원), 치즈버거(5,500원), 감자튀김(2,500원), 치즈감자튀김(4,500원), 밀크쉐이크(5,000원), 크라이 치킨 핑거 플래터 (6조각)(16,900원), 크라이 치킨 핑거 플래터 (4조각)(12,900원), 크라이 치킨 핑거 플래터 (3조각)(9,900원), 음료수(2,500원)"
성수폭폭,서울 성동구 뚝섬로 408-7 1층 101호,3.8,"헤네시트러플크림뇨끼(18,000원), 치킨스테이크(27,000원), 토마토판자넬라샐러드(15,000원), 보코치니 토마토 스파게티니(18,000원), 비스큐 오일 스파게티니(20,000원), 폭폭라구리가토니(19,000원), 부채살스테이크 w/레드와인소스(38,000원), 폭폭티라미수(8,000원), 바삭감자 w/ 스리라차마요(9,000원), 바게트(3,000원)"
잭슨피자 잠실본점,"서울 송파구 올림픽로 74 잠실월드메르디앙 상가동 1층 103,104호",3.8,"마가리타（P）(8,800원), 페퍼로니（P）(9,300원), 하와이안（P）(11,000원), 수퍼 잭슨（P）(13,800원), 페퍼로니（R）(18,300원), 수퍼 잭슨（R）(25,800원), 페퍼로니（L）(28,300원), 수퍼 잭슨（L）(38,800원), 닥터 페퍼로니(18,300원), 하프&하프（라지）(26,800원), 제스티 잭슨(P)(14,000원), 제스티 잭슨(R)(26,000원), 제스티 잭슨(L)(39,300원), 토마토 치즈 스파게티(9,800원), 토마토 미트볼 스파게티(13,800원), 핑크소스 치즈 스파게티(9,800원), 핑크소스 미트볼 스파게티(13,800원), 잭슨 미트볼(8PC)(17,800원), 고추장 파마산 윙(8PC)(16,800원), 파이브 치즈（P）(9,800원), 페퍼로니 딜라이트（P）(10,800원), 아메리칸 스피리트（P）(11,300원), 그릭콜로지（P）(11,000원), 멜팅 치즈 버거（P）(13,800원), 레전드（P）(13,800원), 베이컨 체다 할라피뇨（P）(11,800원), 마가리타（R）(16,800원), 파이브 치즈（R）(19,300원), 페퍼로니 딜라이트（R）(20,300원), 하와이안（R）(21,800원)"
앤헤이븐,서울 강남구 영동대로129길 22,4.2,"토마토 부리타(21,000원), 전복 리조또(28,000원), 까르보나라(25,000원), 레몬에이드(12,000원), 사과 착즙 주스(13,000원)"
래빗캐슬 잠실새내점,서울 송파구 백제고분로7길 52-29 1층,,"베이컨크림파스타(17,000원), 함박오므라이스(17,000원), 통베이컨까르보나라(18,000원), 명란먹물스파게티(18,000원), 라따뚜이뇨끼(19,000원), 비스크스파게티(19,000원), 볼로네제파스타(19,000원), 버섯크림라비올리(21,000원), 부채살스테이크(36,000원), 소불고기트러플리조또(18,000원)"
누메로뜨레쓰,서울 성동구 성수일로 21 1층,4.1,"시저 샐러드(12,000원), 당근스프(5,000원), 가지 그라탕(14,000원), 삼치 피자(17,000원), 깔조네(14,000원)"
알루메 (AL Lume),서울 송파구 백제고분로9길 36 지하 1층,4.4,"안심스테이크(46,000원), 등심스테이크(44,000원), 까망베르피자(23,000원), 마르게리타피자(23,000원), 크림새우파스타(22,000원), 크림게살(23,000원), 까르보나라(19,000원), 로제게살(22,000원), 로제새우(21,000원), 아라비아따(17,000원), 오일버섯파스타(18,000원), 토마토 베이컨(18,000원), 크림버섯리조또(22,000원), 토마토새우리조또(21,000원), 콜라(2,500원), 사이다(2,500원), 환타(2,500원), 티라미수케익（1스쿱）(3,000원), 마늘빵 3pcs(1,500원)"
벨로타벨로타,서울 성동구 성수이로26길 29,0.0,
빌즈 잠실,서울 송파구 올림픽로 300 롯데월드타워 롯데월드몰 1층,2.6,"아이스마차라떼(7,500원), 레몬에이드(7,000원), 마차라떼(6,500원), 콜드브루아이스커피(9,000원), 핫초콜렛(6,600원), 싱글 오라진 핸드드림 커피(9,000원), 얼그레이 허니하이블(15,000원), 레몬그라스쿨러(15,000원), 선셋스프리츠(14,000원), 흑임자쉐이크(8,800원), 생강주스(9,500원), 네그로니(15,000원), 모카(6,600원), 유자 사워(16,000원), 히비스커스 마가리타(15,000원), 아이스 롱블랙(6,000원), 아이스라떼(7,000원), 홈메이드 아몬드 밀크(6,600원), 카르보나라파스타(25,000원), 참치퀴노아샐러드(26,000원), 치킨슈니첼(26,000원)"
제스티살룬 성수,서울 성동구 서울숲4길 13 1층,4.1,"와사비 쉬림프 버거(11,300원), 트러플 루꼴라 쉬림프(12,800원), 제스티 갈릭 버거(10,300원), 아메리칸 치즈 버거(9,300원), 프라이즈 (베이직)(4,300원), 제스티 갈릭(더블)(14,300원), 아메리칸 치즈(더블)(13,300원), 콘 샐러드(2,000원), 핫 치폴레 치킨텐더(4pc)(7,300원), 갈릭 치킨텐더(4pc)(7,300원), 치즈 프라이즈(5,300원), 갈릭치즈 프라이즈(6,300원), 할라피뇨 베이컨 프라이즈(6,300원), 미트 칠리 프라이즈(6,800원)"
브리비트,서울 성동구 상원6길 5-1 1층,,"[best] 브리비트 스테이크(35,900원), [signature] 대파크림 옥수수 뇨끼(17,900원), 포르치니 새우 뇨끼(16,900원), 잠봉 매콤 리조또(17,900원), [signature] 연어 스테이크 파스타(17,900원), 베이컨 크림 파스타(16,900원), 매콤 봉골레 오일 파스타(16,900원), [signature] 매콤 가지튀김(9,900원), 머쉬룸 수프(7,900원), [best] 그릭요거트 샐러드(9,900원), 트러플 감자튀김(9,900원), [signature] 브리에이드_자몽(6,900원), [best] 비트에이드_레몬(6,900원), [signature] 버터 하이볼(6,900원), 얼그레이 하이볼(8,900원), 멜론볼 (칵테일)(8,900원), 데킬라 선라이즈 (칵테일)(8,900원)"
브루클린더버거조인트 롯데월드몰점,서울 송파구 올림픽로 300 3층,3.7,"프렌치프라이즈(8,800원), 치즈프라이즈(10,500원), 칠리치즈프라이즈(14,700원), 바닐라클래식 밀크쉐이크(7,800원), 더 치즈버거(140g)(9,800원), 브루클린 웍스(140g)(12,500원), 크.림.(140g)(12,200원), 치즈 스커트(140g)(12,800원), 뉴 멕시코(140g)(12,000원), 리얼 맥코이(140g)(12,000원), 냅킨 플리즈(13,200원), 버르게리타(140g)(13,700원), 판타스틱 4(15,600원), 램버거(14,300원), 오레오 밀크쉐이크(8,500원), 스트로베리 밀크쉐이크(7,800원), 바나나 밀크쉐이크(8,300원), 오레오민트 밀크쉐이크(8,700원), 바나나초코 밀크쉐이크(8,500원), 초콜렛 밀크쉐이크(7,800원)"
피읻짜,서울 성동구 아차산로7길 11 2층,4.6,"마르게리따피자(19,000원), 살라미피자(20,000원), 화덕 먹태구이(15,000원), 감자튀김(8,000원), 루꼴라피자(21,000원), 콰트로포르마지(21,000원), 콰트로풍기피자(22,000원), 새우바질피자(24,000원), 피쉬앤칩스(19,000원), 화덕좐슨빌소시지(18,000원)"
갓잇 서울숲점,서울 성동구 왕십리로10길 9-14 1층,4.6,"B세트 파히타 (2인 세트)(39,000원), C 세트 엔칠라다 (2인 세트)(39,000원), A세트 갓보울 (2인 세트)(37,000원), 타코 세트 (3인 세트)(52,000원), 패밀리 세트 (4인 세트)(72,000원), 갓 보울(18,000원), 갓 파히타(23,000원), 갓 엔칠라다(23,000원), 칠리 콘 카르네(9,000원), 버팔로윙&포테이토(9,000원), 나쵸칩(5,000원), 쉬림프타코(1pc,2pcs,3pcs)(5,000원), 치킨타코(1pc,2pcs,3pcs)(5,000원), 포크타코(1pc,2pcs,3pcs)(5,000원), 치킨브리또(9,000원), 포크브리또(9,000원), 콤보브리또(10,000원), 비프브리또(10,000원), 콤보보울(10,000원)"
코너룸,서울 성동구 상원길 64 2층 201호,4.4,"포르치니 머쉬룸버터 베이스 파스타(22,000원), 초리조 라구 파스타(20,000원), 살치살카츠, 레드와인 그레이비, 아스파라거스 피클(34,000원), 연어스테이크, 호박고구마퓨레(32,000원)"
씨푸드박스 천호본점,서울 강동구 구천면로 149 1층,4.1,"듀스 박스(95,000원), 피스트박스(186,000원), 칙스(42,000원), 듀스(85,000원), 라면전골(9,000원), 점보(174,000원), 칙스 박스(52,000원), 점보박스(186,000원), 새우튀김(12,000원), 꽃빵튀김(6,000원), 감자튀김(9,000원)"
바토스 잠실점,서울 송파구 올림픽로 240 롯데백화점 지하1층,3.4,"갈릭쉬림프(17,500원), 바바코아치킨(12,500원), 까르니따스(12,500원), 파인애플 알 파스토(12,500원), 클래식 까르네 아사다(16,500원)"
이짜,서울 성동구 광나루로4가길 33 1층,3.9,"Pomodoro(23,000원), Bottarga(28,000원), Anchovy(25,000원), Truffle Paccheri(25,000원), Beef&Vegetable(59,000원), Marinara(15,000원), Margherita(18,000원), Classica(27,000원), 6 Cheese(25,000원), Bismark(25,000원), Diavola(23,000원)"
투파인드피터 잠실점,서울 송파구 백제고분로7길 57 덕유빌딩 3층,4.4,"알리오 올리오(12,000원), 핫 쉬림프 갈릭 파스타（매운맛）(15,000원), 보코치니 치즈 토마토 파스타(14,000원), 라구 페투치네(15,000원), 까르보나라(17,000원), 전복 내장 크림 파스타(20,000원), 버터 치킨 커리 페투치네(19,000원), 고르곤졸라 버섯 크림 리조또 1인(18,000원), 버터 치킨 커리 리조또 1인(18,000원), 새우 필라프(14,000원), 그린 샐러드(10,000원), 보코치니 치즈 샐러드(12,000원), 소불고기 샐러드(15,000원), 쉬림프 샐러드(14,000원), 봉골레(14,000원), 레몬버터 페투치네(13,000원), 명란 오일 파스타(15,000원), 쉬림프 바질 오일 파스타(17,000원), 해산물 로제 파스타(17,000원), 해산물 토마토 페투치네(16,000원), 스파이시 크래비 파스타（매콤）(17,000원), 고르곤졸라 크림 페투치네(20,000원), 해산물 크림 페투치네(18,000원), 소불고기 크림 파스타(20,000원), 트러플 페투치네(17,000원), 스파이시 크래비 리조또（매콤）1인(15,000원), 해산물 토마토 리조또 1인(16,000원), 전복 내장 크림 리조또 1인(19,000원), 통오징어 먹물 리조또 1인(17,000원), 소불고기 크림 리조또 1인(18,000원)"
타코잇 성수본점,서울 성동구 성덕정길 54 1층,4.3,"TACOEAT TACO(타코잇타코)(4,900원), BIRRIA TACO(비리아타코)(5,900원), TACOEAT RICE(타코잇라이스)(6,900원), DORI BOMB(도리밤)(9,900원), TACOEAT PLATTER(플레터)(15,900원), SHRIMP TACO(쉬림프타코)(5,900원)"
맷돌,서울 성동구 성덕정길 63 선출빌딩 1층 3호,,"Testing course(39,000원)"
목금,서울 성동구 왕십리로2길 34 1층,4.0,"햄버그(하크)스테이크(11,000원), 스파이시 비스큐 로제 파스타(19,000원), 볼로네제 파스타(18,000원), 핫 쉬림프 토마토 리소토(18,000원), 리코타 치즈 샐러드(10,000원)"
까르핀초,서울 성동구 성덕정길 130 1층,3.5,"감바스알아히요(12,000원), 감바스로제파스타(15,000원), 레드와인파스타(12,000원), 바질패스토파스타(13,000원), 돌체초코메렝케익(5,000원), 쿠바리브레(칵테일)(11,000원)"
질할브로스 청담본점,서울 강남구 압구정로79길 36 1층,4.3,"치킨오버라이스 음료세트 （Chicken Over Rice Soft Drink Set）(14,900원), 램오버 라이스 음료세트 （Lamb Over Rice Drink Set）(15,900원), 콤보 라이스 음료세트 （Combo Rice Drink Set）(15,900원), 치킨라이스랩 음료세트 （Chicken Rice Wrap Drink Set）(13,900원), 램 라이스 랩 음료세트 （Lamb Rice Wrap Drink Set）(14,600원), 램 랩 샌드위치 음료세트 （Lamb Wrap Sandwich Drink Set）(9,600원), 치킨 오버 라이스 （Chicken Over Rice）(13,200원), 콤보라이스 （Combo Rice）(13,800원), 치킨 라이스 랩 （Chicken Rice Wrap）(11,200원), 램 라이스 랩 （Lamb Rice Wrap）(11,500원), 치킨 랩 샌드위치 （Chicken Wrap Sandwich）(7,200원), 램 랩 샌드위치 （Lamb Wrap Sandwich）(7,500원), 베이컨 치즈 프라이즈 （Bacon Cheese Fries）(9,400원), 치킨 랩 샌드위치 음료세트 （Chicken Wrap Sandwich Drink Set）(8,900원), 램 오버 라이스 （Lamb Over Rice）(13,800원), 감자튀김 （French Fries）(7,500원), 어니언링 (Onion RIng)(5,500원), 화이트소스(1,500원), 레드소스(1,000원), 플렛브레드(1,500원), 할라피뇨(800원), 살사 소스(800원), 콜라 355mL(3,000원), 제로콜라 355mL(3,000원), 닥터페퍼  355mL(3,000원), 스프라이트  355mL(3,000원), 환타 355mL(3,000원), 시그램 레몬350mL(3,000원), 시그램 라임350mL(3,000원), 시그램 플레인350mL(3,000원)"
핑거팁스,서울 성동구 광나루로2길 34-17,4.4,"인덱스버거(9,400원), 핑키버거(10,900원), 썸버거(11,900원), 투썸즈버거(12,400원), 그릴드비프 샌드위치(11,900원), 바질페스토&생모짜렐라 샌드위치(11,400원), 치즈&어니언 샌드위치(9,900원)"
리브나,서울 성동구 뚝섬로 366-46 1층,4.4,"코스요리(100,000원)"
나이스두잉 버거샵,서울 성동구 연무장5가길 7 1층 115호,4.1,"치즈버거(6,800원), 더블치즈버거(9,800원), 아이올리쉬림프버거(8,900원), 와사비쉬림프버거(8,900원), 비프&쉬림프(14,000원), 스파이시유자쉬림프(10,500원), 포테이토(5,000원), 갈릭버터(6,500원), 어니언링브레디드(5,000원), 버팔로윙스틱(6,800원), 콘샐러드(2,000원), 아메리카노(3,500원), 카페라떼(4,500원), 콜드브루(10,000원), 나이스두잉(9,800원), 하와이안(9,800원), 플레인 더블(10,500원), 클래식 더블(11,500원), 베이컨 더블(12,800원), 테라(4,000원)"
문츠바베큐,서울 성동구 상원1길 22,2.9,
심퍼티쿠시 성수점,서울 성동구 아차산로 6 누디트 서울숲 3층 R5호,4.7,"우대갈비 리조또(39,000원), 허브드레싱 모짜렐라 샐러드(18,000원), 들기름 마요 알배추 샐러드(18,000원), 매콤 곱창 파스타(24,500원), 차돌 고사리 파스타(23,500원), 고추오일 명란크림 파스타(22,500원), 숯불 닭 목살 곤드레 리조또(22,000원), 송고버섯 리조또(23,000원), 한우 채끝 스테이크(59,000원), BBQ 폭립 (whole)(48,000원), 레드커리 닭다리살 스테이크(28,500원), 크리스피 고구마튀김(11,000원), 크리스피 감자튀김(9,500원)"
프레고클럽,서울 성동구 상원2길 1-10 지하 1층,,
파르코,서울 성동구 서울숲2길 44 1층,3.9,"루꼴라 감베로니(19,800원), 봉골레(18,700원), 알리오올리오(16,500원), 피칸테로제(18,700원), 볼로네제(19,800원), 감베로니크레마(19,800원), 카르보나라(19,800원), 라자냐(21,900원), 버섯치즈리조또(19,800원), 해산물리조또(19,800원), 리코타샐러드(18,000원), 풍기샐러드(18,000원), 뽈로샐러드(18,000원), 포르치니(19,800원)"
타코튜즈데이 성수점,서울 성동구 왕십리로10길 10 1층,4.0,"클래식 파히타 플래터(36,000원)"
코시나,서울 성동구 성수일로11길 8 선일빌딩 1층,,"등심스테이크덮밥(14,000원), 함박스테이크(14,000원), 명란크림파스타(16,000원), 새우오일파스타(15,000원)"
미즈컨테이너 잠실점,서울 송파구 올림픽로 240 롯데백화점 지하1층,3.5,"미즈 인기 오리지날 숯불 불고기(13,400원), 샐러드 스파게티(12,300원), 미즈 인기 오리지날 숯불 불고기(13,400원), 베이컨 포테이토 떠먹는 피자(13,200원), 크림 고구마 떠먹는 피자(11,500원)"
트라가 잠실점,서울 송파구 올림픽로35가길 9 잠실푸르지오월드마크 2층 232~233호,4.6,"트라가 세트 (2인)(69,000원), 프리미엄세트(129,000원)"
시그니엘서울 스테이,서울 송파구 올림픽로 300 81층,3.5,"LUNCH STAY Fun(120,000원), LUNCH STAY Emotion(138,000원), DINNER STAY Modern(210,000원), DINNER STAY Must Try(260,000원)"
레드이즈미,서울 성동구 아차산로7길 41 1층,4.8,"페퍼로니 1조각(6,000원), 베이컨 하와이안 1조각(6,000원), 바질 페스토 1조각(5,500원), 치즈 1조각(5,000원), 코울슬로(2,000원), 케이준 감자튀김(3,500원), 피넛 버터 치즈 피자 1조각(5,500원), 치즈 1조각 ＋ 페퍼로니 1조각 ＋ 코울슬로(12,000원), 바질페스토 1조각＋ 베이컨 하와이안 1조각 ＋ 코울슬로(12,000원), 코카콜라(2,500원), 코카콜라 제로(2,500원), 스프라이트(2,500원), 닥터페퍼(2,500원), 코울슬로(2,000원), 치킨텐더 3조각(4,500원), 핫소스 1개 더 （기본 1개씩 포함）(200원), 치즈가루 1개 （기본 미포함）(200원), 갈릭소스 1개 （기본 미포함）(500원), 레드러브유(100원), 버드와이저(6,000원)"
희릿,서울 성동구 왕십리로2길 34 1층,,"루꼴라 토마토파스타(14,000원), 엔쵸비파스타(19,000원), 안심 리조또(20,000원), 트러플 파케리 파스타(21,000원)"
교양식사 잠실점,서울 송파구 백제고분로7길 32-33,2.8,"프렌치랙(1인)(35,000원), 양갈비(1인)(29,000원), 스프카레(20,000원), 마늘밥+나박김치(5,000원), 무가 레세르바(100,000원)"
옥수동화덕피자 성수,서울 성동구 뚝섬로13길 36,0.0,
필리필리 성수점,서울 성동구 아차산로 103 1층 105호,3.2,"오리지날필리치즈스테이크(12,000원), 스파이시필리치즈스테이크(13,000원), 트리플치즈필리치즈스테이크(13,000원), 미제핫도그(8,000원), PB&J샌드위치(6,000원), 스파게티(10,000원)"
디라이프 스타일키친 잠실롯데월드몰점,서울 송파구 올림픽로 300 5층,4.0,"로얄 명란 김퓨레 비빔밥(26,800원), 메쉬포테이토와 바질 페스토를 곁들인 등심 스테이크(56,900원), 트러플 리코타 치즈샐러드(24,900원), 알리오올리오 새우 크럼블 스파게티(27,800원), 관자 감자퓨레 with 바질페스토(33,500원), 스터프드양송이 with 스파이스 치즈스튜(24,500원), 토마토 파스튜(29,400원), 통명란 크림 파스타(25,000원), LCHF 해산물 빠에야(29,200원), 성게알 크림 리조또(30,300원), 떠먹는피자 with 5치즈 플레이버(27,100원), 리멤버 노팅힐(21,000원), 아이스 블랑누아(13,900원), 스페셜 레어치즈케이크(17,500원), 피에몬테 판나코타(13,000원), 베네치아 Grandmother's 티라미수(12,100원), LCHF얼그레이 아이스바(7,000원)"
바야흐로 성수점,서울 성동구 성덕정길 142,0.0,
