가게명,지역화폐,메뉴,가격,주메뉴,동,평균가격,가격점수,위생점수,총 점수
사계절김밥,O, 참치주먹밥,2000,분식,중곡동,9028.96,15.505661781644845,8.0,23.505661781644847
만나분식,O, 참치김밥,4500,분식,중곡동,9028.96,34.8877390087009,8.0,42.8877390087009
돼지네떡볶이수제튀김,X, 치즈떡볶이(1인분),4500,분식,중곡동,9028.96,34.8877390087009,8.0,42.8877390087009
신전떡볶이 중곡점,O, 신전치즈김밥,4000,분식,중곡동,9028.96,31.01132356328969,20.0,51.01132356328969
모퉁이분식 본점,X, 즉석 떡볶이 (짜장),5000,분식,중곡동,9028.96,38.7641544541121,8.0,46.7641544541121
김밥천국 중곡점,X, 참치김밥,4000,분식,중곡동,9028.96,31.01132356328969,8.0,39.01132356328969
장모님왕만두 아차산점,X, 꼬마고기만두 (8개),4000,분식,중곡동,9028.96,31.01132356328969,8.0,39.01132356328969
개미분식 중곡본점,X, 김밥,2500,분식,중곡동,9028.96,19.38207722705605,8.0,27.38207722705605
서울만두,X, 고기만두,3000,분식,중곡동,9028.96,23.25849267246726,-30.0,-6.741507327532741
정심꼬마김밥,O, 꼬마김밥 5줄,3000,분식,중곡동,9028.96,23.25849267246726,8.0,31.25849267246726
오늘은분식,X, 치즈김밥,4000,분식,중곡동,9028.96,31.01132356328969,8.0,39.01132356328969
소담소담,O, 참치김밥,4000,분식,중곡동,9028.96,31.01132356328969,8.0,39.01132356328969
우럼마김밥,O, 어묵든든김밥,4000,분식,중곡동,9028.96,31.01132356328969,8.0,39.01132356328969
행복을 담아요,O, 오징어채김밥,3500,분식,중곡동,9028.96,27.13490811787848,8.0,35.13490811787848
공감떡볶이,X, 공감떡볶이,3000,분식,중곡동,9028.96,23.25849267246726,8.0,31.25849267246726
청담동김밥,O, 야채김밥,3500,분식,중곡동,9028.96,27.13490811787848,8.0,35.13490811787848
리나김밥,X, 묵은지김밥,5400,분식,중곡동,9028.96,41.86528681044108,8.0,49.86528681044108
삼촌김밥,X, 우엉 유부 김밥,4900,분식,중곡동,9028.96,37.988871365029866,8.0,45.988871365029866
신불떡볶이 군자점,X, 잡채말이 3개,2500,분식,중곡동,9028.96,19.38207722705605,8.0,27.38207722705605
할매순대국 광장동점,X, 얼큰순대국,9000,분식,광장동,9028.96,69.7754780174018,8.0,77.7754780174018
토종명품순대국,X, 순대곱창국,9000,분식,화양동,9028.96,69.7754780174018,8.0,77.7754780174018
소문난순대국,O, 순대국(특),9000,분식,중곡동,9028.96,69.7754780174018,-30.0,39.7754780174018
오토김밥 광진점,X, 고추냉이김밥 도시락(찍먹소스0),6500,분식,중곡동,9028.96,50.39340079034574,8.0,58.39340079034574
동동김밥,X, 동동김밥,3500,분식,중곡동,9028.96,27.13490811787848,8.0,35.13490811787848
아둘떡볶이 중곡점,X, 순대,3500,분식,중곡동,9028.96,27.13490811787848,8.0,35.13490811787848
콩이네분식,X, 찹쌀순대,4500,분식,중곡동,9028.96,34.8877390087009,8.0,42.8877390087009
테일러김밥,O, 치즈 김밥,5000,분식,중곡동,9028.96,38.7641544541121,-30.0,8.764154454112102
떡의작품 서울중곡점,X, 밀떡볶이 ( 쫀득파는 밀떡으로 ),4900,분식,중곡동,9028.96,37.988871365029866,8.0,45.988871365029866
감탄떡볶이 중곡점,X, 부산어묵,1000,분식,중곡동,9028.96,7.752830890822418,8.0,15.752830890822418
김밥쌀롱,X, 치즈김밥,5000,분식,중곡동,9028.96,38.7641544541121,8.0,46.7641544541121
장수칡냉면 명동칼국수 찜닭,X, 매콤한 비빔냉면,9000,분식,중곡동,9028.96,69.7754780174018,8.0,77.7754780174018
싸다김밥 구의역점,X, 비빔냉면,8500,분식,구의동,9028.96,65.89906257199058,8.0,73.89906257199058
꿈을담은김밥,O, 돌솥 비빔밥,8000,분식,구의동,9028.96,62.02264712657937,8.0,70.02264712657937
경복궁 개성손만두 구의점,O, 손만두(3개),5500,분식,구의동,9028.96,42.64056989952332,8.0,50.64056989952332
즉석명하라면,X, 야채김밥,3000,분식,구의동,9028.96,23.25849267246726,8.0,31.25849267246726
복바다김밥,O, 치즈김밥,4000,분식,구의동,9028.96,31.01132356328969,8.0,39.01132356328969
정식김밥,O, 라볶이,6500,분식,구의동,9028.96,50.39340079034574,8.0,58.39340079034574
서울김밥,O, 김치생고기찌개,5500,분식,구의동,9028.96,42.64056989952332,25.0,67.64056989952331
새싹김밥,O, 김치김밥,4500,분식,구의동,9028.96,34.8877390087009,8.0,42.8877390087009
신전떡볶이 구의점,O, 치즈떡볶이,6000,분식,구의동,9028.96,46.51698534493452,8.0,54.51698534493452
아차김밥,X, 돈까스김밥,4000,분식,구의동,9028.96,31.01132356328969,-30.0,1.0113235632896895
우리할매떡볶이 구의광장점,X, [신메뉴] 할매 로제떡볶이,6000,분식,구의동,9028.96,46.51698534493452,8.0,54.51698534493452
봉구삼촌,O, 날치알밥,3500,분식,구의동,9028.96,27.13490811787848,8.0,35.13490811787848
코스모스,X, 치즈떡볶이,3500,분식,구의동,9028.96,27.13490811787848,-30.0,-2.8650918821215186
줄줄이김밥 본점,X, 참치김밥,5500,분식,구의동,9028.96,42.64056989952332,8.0,50.64056989952332
크레파스분식,X, 짜장떡볶이,3000,분식,구의동,9028.96,23.25849267246726,8.0,31.25849267246726
나루떡볶이,O, 컵떡볶이,2000,분식,광장동,9028.96,15.505661781644845,8.0,23.505661781644847
단오,O, 치즈 뚝배기 떡볶이,5300,분식,광장동,9028.96,41.090003721358826,8.0,49.090003721358826
광나루김밥집,O, 참치김밥,5000,분식,광장동,9028.96,38.7641544541121,-30.0,8.764154454112102
꼼수없는착한만두 광장점,X, 만둣국 (4알),8000,분식,광장동,9028.96,62.02264712657937,8.0,70.02264712657937
정성한줄 광장점,O, 참치마요한줄,6500,분식,광장동,9028.96,50.39340079034574,8.0,58.39340079034574
신전떡볶이 광장점,O, 신전떡볶이,4000,분식,광장동,9028.96,31.01132356328969,8.0,39.01132356328969
고봉민김밥인 서울광장점,X, 돈까스김밥,5300,분식,광장동,9028.96,41.090003721358826,8.0,49.090003721358826
오마뎅 광장점,O, 쫄깃쫄깃 누드순대,5000,분식,광장동,9028.96,38.7641544541121,8.0,46.7641544541121
분식이땡기는날,X, 떡볶이,4500,분식,광장동,9028.96,34.8877390087009,8.0,42.8877390087009
요런떡볶이 광장1호점,X, 매운 떡볶이,4500,분식,광장동,9028.96,34.8877390087009,8.0,42.8877390087009
신토불이떡볶이 본점,X, 1인 SET,7000,분식,구의동,9028.96,54.26981623575695,8.0,62.26981623575695
순금이떡볶이,X, 튀김(5개),4500,분식,구의동,9028.96,34.8877390087009,8.0,42.8877390087009
모두랑,O, 치즈떡볶이,3000,분식,구의동,9028.96,23.25849267246726,-30.0,-6.741507327532741
남양분식 2호점,X, 우김이,5000,분식,중곡동,9028.96,38.7641544541121,8.0,46.7641544541121
분식집,O,포자만두,3000,분식,자양동,9028.96,23.25849267246726,-30.0,-6.741507327532741
삼첩분식 건대점,X,[삼첩] 떡볶이,8900,분식,구의동,9028.96,69.00019492831954,8.0,77.00019492831954
33떡볶이 광장점,X,New 모듬튀김,6500,분식,광장동,9028.96,50.39340079034574,8.0,58.39340079034574
한끼정광 진구점,X,얼큰해물라면,6000,분식,중곡동,9028.96,46.51698534493452,8.0,54.51698534493452
할머니가래떡볶이 광진자양점,X,남포동떡볶이,8900,분식,자양동,9028.96,69.00019492831954,8.0,77.00019492831954
다미김밥 자양본점,X,다미김밥,2000,분식,자양동,9028.96,15.505661781644845,8.0,23.505661781644847
백남옥 손만두&분식 자양점,X,새우통만두 (5개),4000,분식,자양동,9028.96,31.01132356328969,8.0,39.01132356328969
라밥 건대점,X,왕돈까스,9000,분식,자양동,9028.96,69.7754780174018,8.0,77.7754780174018
엄마김밥,O,엄마김밥,2500,분식,자양동,9028.96,19.38207722705605,8.0,27.38207722705605
이모네김밥,O,이모네김밥,3000,분식,자양동,9028.96,23.25849267246726,-30.0,-6.741507327532741
이모네 김밥,X,이모네김밥,3000,분식,자양동,9028.96,23.25849267246726,8.0,31.25849267246726
64김만두,O,김치왕만두(5개),7000,분식,자양동,9028.96,54.26981623575695,-30.0,24.26981623575695
홍코너 자양점,X,야채김밥,2500,분식,자양동,9028.96,19.38207722705605,8.0,27.38207722705605
델리하우스,O,델리김밥,1300,분식,자양동,9028.96,10.078680158069144,8.0,18.078680158069144
오마뎅 자양점,X,진짜 부산떡볶이,5500,분식,자양동,9028.96,42.64056989952332,8.0,50.64056989952332
전설의왕만두 자양점,X,고기교자 (8개),5000,분식,자양동,9028.96,38.7641544541121,8.0,46.7641544541121
이조손만두,X,고기교자,6000,분식,자양동,9028.96,46.51698534493452,8.0,54.51698534493452
얌샘김밥플러스 자양하늘채점,X,[건강한 감칠맛] 얌샘김밥,4200,분식,자양동,9028.96,32.561889741454166,8.0,40.561889741454166
떡의작품 자양점,O,나만의 작품만들기(1인메뉴),4900,분식,자양동,9028.96,37.988871365029866,8.0,45.988871365029866
김밥천국 스타시티점,X,참치치즈,5500,분식,자양동,9028.96,42.64056989952332,8.0,50.64056989952332
자매손만두,X,고기왕만두,6500,분식,자양동,9028.96,50.39340079034574,8.0,58.39340079034574
153구포국수 군자점,X,잔치국수,7900,분식,군자동,9028.96,61.24736403749713,8.0,69.24736403749714
당신은지금떡볶이가땡긴다 구의점,X,국물 떡볶이,7900,분식,구의동,9028.96,61.24736403749713,8.0,69.24736403749714
명가순대국,O,순대국,9000,분식,광장동,9028.96,69.7754780174018,30.0,99.7754780174018
큰소문난순대국,O,순대국,9000,분식,자양동,9028.96,69.7754780174018,8.0,77.7754780174018
계경순대국 광진구청점,X, 뼈해장국,9000,분식,자양동,9028.96,69.7754780174018,8.0,77.7754780174018
소유담순대국,O, 모든순대국,9000,분식,군자동,9028.96,69.7754780174018,8.0,77.7754780174018
본래순대 자양점,O,본래순대국,9000,분식,자양동,9028.96,69.7754780174018,8.0,77.7754780174018
신의주순대국밥 오리사냥,O, 얼큰순대국밥,9000,분식,구의동,9028.96,69.7754780174018,8.0,77.7754780174018
계경순대국 강변테크노마트점,X,순대국（특）,9000,분식,구의동,9028.96,69.7754780174018,8.0,77.7754780174018
오마니순대전문점,O,순대국,9000,분식,구의동,9028.96,69.7754780174018,8.0,77.7754780174018
다옴순대국&감자탕 군자점,X,순대국,9000,분식,군자동,9028.96,69.7754780174018,8.0,77.7754780174018
한모네순대국,O,토종순대국,8000,분식,구의동,9028.96,62.02264712657937,8.0,70.02264712657937
재천이네가마솥순대국,X, 순대국,9000,분식,군자동,9028.96,69.7754780174018,8.0,77.7754780174018
고흥순대국머리고기,X,순대국,9000,분식,자양동,9028.96,69.7754780174018,8.0,77.7754780174018
창화당 건대점,O, 고기 지짐만두,7500,분식,화양동,9028.96,58.14623168116815,8.0,66.14623168116816
대전순대국,O,순대국밥,9000,분식,구의동,9028.96,69.7754780174018,8.0,77.7754780174018
빨강이,X, 빨강이 라볶이,8500,분식,자양동,9028.96,65.89906257199058,-30.0,35.899062571990584
꿀단지 건대점,X,족발(대),33000,"족발,보쌈",화양동,35217.5,65.592390146944,8.0,73.592390146944
귀한족발 구의광장점,X, ／／기대만족／／오늘 삶은 귀한보쌈＋생과일막국수,33000,"족발,보쌈",구의동,35217.5,65.592390146944,8.0,73.592390146944
족발명가,O,족발(중),33000,"족발,보쌈",구의동,35217.5,65.592390146944,8.0,73.592390146944
장충동한방족발,O, 왕족발(대),29000,"족발,보쌈",자양동,35217.5,57.64179740185987,-30.0,27.64179740185987
창신동 매운족발 중곡점,X, 한방왕족발 (중),26000,"족발,보쌈",중곡동,35217.5,51.678852843046776,8.0,59.678852843046776
육감만족 아차산점,X, 보쌈,33000,"족발,보쌈",중곡동,35217.5,65.592390146944,8.0,73.592390146944
장수왕족발 본점,X,족발 小 1.5人,33000,"족발,보쌈",자양동,35217.5,65.592390146944,8.0,73.592390146944
돈수작,O,족발 (소),28000,"족발,보쌈",화양동,35217.5,55.65414921558884,8.0,63.65414921558884
장수원설렁탕,X, 도가니탕,20000,"족발,보쌈",구의동,35217.5,39.7529637254206,8.0,47.7529637254206
이모네보쌈,O,굴보쌈(소),28000,"족발,보쌈",자양동,35217.5,55.65414921558884,8.0,63.65414921558884
완미족발 아차산점,X, 남도식 한상 보쌈,29000,"족발,보쌈",중곡동,35217.5,57.64179740185987,8.0,65.64179740185986
바른보쌈1990 건대점,X, [구의동 맛집랭킹 1위]수비드보쌈,30900,"족발,보쌈",구의동,35217.5,61.41832895577483,8.0,69.41832895577483
정말맛있는족발,O, 족발특중,27000,"족발,보쌈",자양동,35217.5,53.66650102931781,8.0,61.66650102931781
한결보쌈 건대점,X, [막국수포함] 한결 보쌈,28900,"족발,보쌈",자양동,35217.5,57.44303258323277,15.0,72.44303258323276
본능족으로족발보쌈,X,본능족발(소),33000,"족발,보쌈",군자동,35217.5,65.592390146944,8.0,73.592390146944
소담은아롱사태,X,소고기 한방 아롱사태 수육 2~3인분,33000,"족발,보쌈",군자동,35217.5,65.592390146944,8.0,73.592390146944
중독족발,O, 건강왕족 (특대),35000,"족발,보쌈",화양동,35217.5,69.56768651948605,-30.0,39.567686519486045
동서울왕족발,X, 왕보쌈 (소),30000,"족발,보쌈",구의동,35217.5,59.6294455881309,8.0,67.62944558813089
은이보쌈,X, 삼겹보쌈 (대),35000,"족발,보쌈",중곡동,35217.5,69.56768651948605,8.0,77.56768651948605
구구족 구의역점,O, 족발은 구구족,27900,"족발,보쌈",구의동,35217.5,55.45538439696174,8.0,63.45538439696174
돈수작 능동본점,X,족발 中,35000,"족발,보쌈",능동,35217.5,69.56768651948605,8.0,77.56768651948605
명가소문난왕족발순대국 신성시장본점,X,모듬,30000,"족발,보쌈",중곡동,35217.5,59.6294455881309,8.0,67.62944558813089
과일주는맛나니마늘보쌈,X, 꿀마늘보쌈＋냉면＋음료＋과일,35000,"족발,보쌈",자양동,35217.5,69.56768651948605,8.0,77.56768651948605
본가장충왕족발보쌈,X, 해물탕(중),25000,"족발,보쌈",중곡동,35217.5,49.69120465677575,8.0,57.69120465677575
복쌈,O, 가브리살+삼겹 보쌈,32000,"족발,보쌈",광장동,35217.5,63.60474196067296,8.0,71.60474196067295
건대족발,O,한방족발,33000,"족발,보쌈",화양동,35217.5,65.592390146944,-30.0,35.592390146944
귀한족발 건대직영점,X, 차승원이 선택한 프리미엄 족발＋생과일막국수,35000,"족발,보쌈",화양동,35217.5,69.56768651948605,8.0,77.56768651948605
흥부왕족발,O,족발,27000,"족발,보쌈",중곡동,35217.5,53.66650102931781,8.0,61.66650102931781
다원보쌈칼국수,O,다원제주보쌈(소),35000,"족발,보쌈",광장동,35217.5,69.56768651948605,8.0,77.56768651948605
김가네장군왕족발,X, 보쌈 (소),34000,"족발,보쌈",능동,35217.5,67.58003833321501,8.0,75.58003833321501
도니네 족발보쌈 광진점,X,왕족발 大（대）,33000,"족발,보쌈",중곡동,35217.5,65.592390146944,8.0,73.592390146944
송파족발,O, 보쌈 (중),35000,"족발,보쌈",구의동,35217.5,69.56768651948605,8.0,77.56768651948605
애래향,X, 짬뽕,6000,중식,중곡동,8158.91,51.47746451425496,8.0,59.47746451425496
장순루,O, 짬뽕면,8000,중식,광장동,8158.91,68.63661935233996,-30.0,38.63661935233996
옛날짜장짬뽕,X, 짬뽕,6000,중식,중곡동,8158.91,51.47746451425496,8.0,59.47746451425496
E차이나,X, 짬뽕,8000,중식,구의동,8158.91,68.63661935233996,8.0,76.63661935233996
중국관,O, 짬뽕,5000,중식,중곡동,8158.91,42.89788709521248,-30.0,12.897887095212482
짬뽕에빠지다,X, 간짜장,7000,중식,능동,8158.91,60.05704193329746,8.0,68.05704193329746
세종원 군자본점,X, 짬뽕,7000,중식,군자동,8158.91,60.05704193329746,25.0,85.05704193329746
양가,O, 고추짜장,8000,중식,구의동,8158.91,68.63661935233996,8.0,76.63661935233996
대중관,O, 간짜장,6000,중식,중곡동,8158.91,51.47746451425496,8.0,59.47746451425496
황실짜장 강변역점,X, 쟁반짜장 (1인분),7500,중식,구의동,8158.91,64.34683064281872,8.0,72.34683064281872
금용각,X, 짜장면,7000,중식,중곡동,8158.91,60.05704193329746,30.0,90.05704193329746
장강,O, 홍합짬뽕,6000,중식,구의동,8158.91,51.47746451425496,-30.0,21.47746451425496
군자교,O, 짜장,6000,중식,군자동,8158.91,51.47746451425496,8.0,59.47746451425496
요리왕,O, 짬뽕,7500,중식,중곡동,8158.91,64.34683064281872,-30.0,34.34683064281872
동화장,O, 간짜장,8000,중식,중곡동,8158.91,68.63661935233996,8.0,76.63661935233996
직화짬뽕전문점 중곡직영점,X, 직화짬뽕,6000,중식,중곡동,8158.91,51.47746451425496,8.0,59.47746451425496
짠롱지아,O, 삼선짬뽕,8000,중식,구의동,8158.91,68.63661935233996,8.0,76.63661935233996
석기시대짜장마을,O, 간짜장,4500,중식,군자동,8158.91,38.60809838569123,8.0,46.60809838569123
홍콩,O, 짬뽕,5000,중식,구의동,8158.91,42.89788709521248,-30.0,12.897887095212482
옥문,O, 짬뽕,8000,중식,구의동,8158.91,68.63661935233996,-30.0,38.63661935233996
맛이차이나,X, 삼선짬뽕,7500,중식,군자동,8158.91,64.34683064281872,8.0,72.34683064281872
송쉐프 구의점,X,짜장면,8000,중식,자양동,8158.91,68.63661935233996,8.0,76.63661935233996
중경소면관,X,짜장면,7000,중식,자양동,8158.91,60.05704193329746,8.0,68.05704193329746
짜장앤탕수육,X,짜장면,5000,중식,자양동,8158.91,42.89788709521248,8.0,50.89788709521248
전설의짬뽕,O,짜장면,8000,중식,자양동,8158.91,68.63661935233996,8.0,76.63661935233996
동성관,O,짜장,7000,중식,자양동,8158.91,60.05704193329746,-30.0,30.057041933297462
백리향,X,유니짜장면,7000,중식,자양동,8158.91,60.05704193329746,8.0,68.05704193329746
중국성,O,짜장면,6000,중식,자양동,8158.91,51.47746451425496,-30.0,21.47746451425496
아차성,O,짜장면,7500,중식,중곡동,8158.91,64.34683064281872,-30.0,34.34683064281872
