가게명,지역화폐,메뉴,가격,주메뉴,동,평균가격,가격점수,위생점수,총 점수
빈앤도우,X, 아메리카노,3800,카페,군자동,4487.85,59.27114319774502,8.0,67.27114319774502
카페나,O, 얼그레이,4000,카페,군자동,4487.85,62.39067705025791,8.0,70.39067705025792
조잇,O, 소금초코 휘낭시에,3000,카페,군자동,4487.85,46.79300778769343,8.0,54.79300778769343
카페콩,O, 아메리카노,2000,카페,군자동,4487.85,31.19533852512896,8.0,39.19533852512896
빽다방 세종대후문점,X, 아이스티 망고 추가(아망추)w노란빨대,4300,카페,군자동,4487.85,67.06997782902725,8.0,75.06997782902725
어나더쏭,O, 아메리카노,4000,카페,군자동,4487.85,62.39067705025791,8.0,70.39067705025792
단지커피,O, 카페라떼,4000,카페,군자동,4487.85,62.39067705025791,8.0,70.39067705025792
카페박동,X, 아메리카노,2000,카페,군자동,4487.85,31.19533852512896,8.0,39.19533852512896
메가MGC커피 군자동주민센터점,O, 복숭아아이스티,3500,카페,군자동,4487.85,54.59184241897567,8.0,62.59184241897567
짐스 하이드어웨이,X, 에스프레소,3500,카페,군자동,4487.85,54.59184241897567,8.0,62.59184241897567
커피나무 어린이대공원역점,O, 아메리카노,3500,카페,군자동,4487.85,54.59184241897567,8.0,62.59184241897567
로쿠커피,O, 라떼,3500,카페,군자동,4487.85,54.59184241897567,8.0,62.59184241897567
모카항,X, 카페라떼,4000,카페,군자동,4487.85,62.39067705025791,8.0,70.39067705025792
카페지니,O, 고소한 카페라떼,4300,카페,군자동,4487.85,67.06997782902725,8.0,75.06997782902725
빽다방 군자역점,O, 아메리카노 (ICED),2000,카페,군자동,4487.85,31.19533852512896,20.0,51.19533852512896
커피샾,X, 캐모마일,2000,카페,군자동,4487.85,31.19533852512896,8.0,39.19533852512896
A&A 아앤아,X, 카푸치노,4400,카페,구의동,4487.85,68.62974475528371,8.0,76.62974475528371
BDRO,X, 비건라떼,4000,카페,구의동,4487.85,62.39067705025791,8.0,70.39067705025792
미스터커피,X, 등산용 1리터 아이스 아메리카노,4000,카페,구의동,4487.85,62.39067705025791,8.0,70.39067705025792
카페 고은별,X, 아메리카노,3000,카페,구의동,4487.85,46.79300778769343,8.0,54.79300778769343
효요일,X, 아메리카노,4000,카페,구의동,4487.85,62.39067705025791,8.0,70.39067705025792
아멜라떼,O, 바닐라라떼,3500,카페,구의동,4487.85,54.59184241897567,8.0,62.59184241897567
와이낫커피,O, 꼰빠냐,4000,카페,구의동,4487.85,62.39067705025791,8.0,70.39067705025792
이디야커피 구의자양로점,O, 이디야 콤부차 복숭아망고,4400,카페,구의동,4487.85,68.62974475528371,8.0,76.62974475528371
천계월,X, 카페라떼,4300,카페,구의동,4487.85,67.06997782902725,-30.0,37.06997782902725
이디야커피 동서울터미널점,O, 카페라떼,3700,카페,구의동,4487.85,57.711376271488575,8.0,65.71137627148858
델트,O, 마카롱,2500,카페,구의동,4487.85,38.9941731564112,8.0,46.9941731564112
피노버터,O, 아메리카노,3800,카페,구의동,4487.85,59.27114319774502,8.0,67.27114319774502
메가MGC커피 올림픽대교북단점,O, 복숭아아이스티,4300,카페,구의동,4487.85,67.06997782902725,8.0,75.06997782902725
커피야 구의점,X, 카페라떼(HOT),2500,카페,구의동,4487.85,38.9941731564112,-30.0,8.9941731564112
커피쿡 강변역점,X, 카페라떼,3000,카페,구의동,4487.85,46.79300778769343,8.0,54.79300778769343
엠브로시아,X, 카페라떼(HOT),3000,카페,구의동,4487.85,46.79300778769343,-30.0,16.793007787693433
이히리베디히,O, 에스프레소,3800,카페,구의동,4487.85,59.27114319774502,8.0,67.27114319774502
카페이츠,O, 아메리카노,3000,카페,구의동,4487.85,46.79300778769343,8.0,54.79300778769343
빽다방 구의중앙점,O, 아이스티 망고 추가(아망추)w노란빨대,4300,카페,구의동,4487.85,67.06997782902725,20.0,87.06997782902725
사부커피 구의역점,O, [당신의 기분을 책임질] 판단라떼,3900,카페,구의동,4487.85,60.83091012400146,8.0,68.83091012400146
커피인더블랙,O, 카페라떼,4000,카페,구의동,4487.85,62.39067705025791,8.0,70.39067705025792
파오파오차,O, 카페라떼(M),3300,카페,구의동,4487.85,51.47230856646279,8.0,59.47230856646279
이디야커피 구의사거리점,X, 카페라떼,3700,카페,구의동,4487.85,57.711376271488575,8.0,65.71137627148858
담아,O, 카페라떼(HOT),3500,카페,구의동,4487.85,54.59184241897567,8.0,62.59184241897567
바이온,X, 아메리카노,4000,카페,구의동,4487.85,62.39067705025791,8.0,70.39067705025792
포그,O, 쉬폰샌드,2500,카페,구의동,4487.85,38.9941731564112,8.0,46.9941731564112
이디야커피 구의역점,O, ICED 아메리카노,3200,카페,구의동,4487.85,49.91254164020633,8.0,57.91254164020633
카페이음,X, 카페라떼,4000,카페,구의동,4487.85,62.39067705025791,8.0,70.39067705025792
빽다방 강변역점,O, 아이스티 망고 추가(아망추)w노란빨대,4300,카페,구의동,4487.85,67.06997782902725,8.0,75.06997782902725
슬로우토크프레시,O, 카페라떼,3500,카페,구의동,4487.85,54.59184241897567,8.0,62.59184241897567
레스티오 산학협동관점,X,데블에스프레소(HOT),3200,카페,화양동,4487.85,49.91254164020633,8.0,57.91254164020633
데이오프,O,americano,4000,카페,자양동,4487.85,62.39067705025791,8.0,70.39067705025792
블랙스미스,O,콜드브루(ICE),4000,카페,자양동,4487.85,62.39067705025791,8.0,70.39067705025792
커피뚝섬,O,뚝섬커피(HOT),4000,카페,자양동,4487.85,62.39067705025791,8.0,70.39067705025792
커피농장의하루,X,아메리카노,3800,카페,자양동,4487.85,59.27114319774502,8.0,67.27114319774502
커스텀커피 건대점,O,아메리카노,3800,카페,자양동,4487.85,59.27114319774502,8.0,67.27114319774502
챗딜리셔스커피,O,아메리카노,4000,카페,자양동,4487.85,62.39067705025791,8.0,70.39067705025792
로버커피바,O,아메리카노,4000,카페,자양동,4487.85,62.39067705025791,8.0,70.39067705025792
카페아인,X,아메리카노,4000,카페,자양동,4487.85,62.39067705025791,8.0,70.39067705025792
카페데랑,O,아메리카노,3500,카페,자양동,4487.85,54.59184241897567,8.0,62.59184241897567
카페더유리,X,아메리카노,3800,카페,자양동,4487.85,59.27114319774502,8.0,67.27114319774502
플라이팬커피,X,아메리카노,4000,카페,자양동,4487.85,62.39067705025791,8.0,70.39067705025792
카페자리,X,아메리카노 (HOT),4200,카페,능동,4487.85,65.51021090277081,-30.0,35.51021090277081
스트레이트커피,O,아메리카노,2500,카페,능동,4487.85,38.9941731564112,8.0,46.9941731564112
인동,O,아메리카노,4000,카페,능동,4487.85,62.39067705025791,8.0,70.39067705025792
프라이빗플레이스,O,아메리카노,4000,카페,능동,4487.85,62.39067705025791,8.0,70.39067705025792
무무그릭요거트,X,플레인요거트(120g),4300,카페,자양동,4487.85,67.06997782902725,8.0,75.06997782902725
커피나인 건대,X,아메리카노,4000,카페,자양동,4487.85,62.39067705025791,8.0,70.39067705025792
컴포즈커피 광진자양점,X,카페라떼,3400,카페,자양동,4487.85,53.03207549271923,8.0,61.03207549271923
윤이커피 본점,X,고메다,3900,카페,화양동,4487.85,60.83091012400146,8.0,68.83091012400146
플러스82 건대점,X,[당일만드는수제생크림] 와플,4000,카페,화양동,4487.85,62.39067705025791,15.0,77.39067705025792
팬더스윗,O,에스프레소,4000,카페,화양동,4487.85,62.39067705025791,8.0,70.39067705025792
퐁치 커피익스프레스 화양점,X,[배달할인]아메리카노（벤티）,4300,카페,화양동,4487.85,67.06997782902725,8.0,75.06997782902725
써스테이너블,X,에그마요,2500,카페,화양동,4487.85,38.9941731564112,8.0,46.9941731564112
카페미뇽 건대점,X,아메리카노,3500,카페,화양동,4487.85,54.59184241897567,8.0,62.59184241897567
스윗어스슈,O,아메리카노,3900,카페,화양동,4487.85,60.83091012400146,8.0,68.83091012400146
필라멘트,X,아메리카노,4300,카페,화양동,4487.85,67.06997782902725,8.0,75.06997782902725
오프로드커피,X,아메리카노,3900,카페,화양동,4487.85,60.83091012400146,8.0,68.83091012400146
카페쉼,X,아메리카노,4300,카페,화양동,4487.85,67.06997782902725,8.0,75.06997782902725
커피브라더 건대점,O,아메리카노,3800,카페,화양동,4487.85,59.27114319774502,8.0,67.27114319774502
마우스래빗,X,아메리카노,4300,카페,화양동,4487.85,67.06997782902725,8.0,75.06997782902725
건대커피랩,O,스페셜티 100% 아메리카노,3800,카페,화양동,4487.85,59.27114319774502,8.0,67.27114319774502
홀리러브스러브,X,아메리카노,3500,카페,자양동,4487.85,54.59184241897567,8.0,62.59184241897567
뚝섬로462,O,아메리카노,4000,카페,자양동,4487.85,62.39067705025791,8.0,70.39067705025792
백억커피 화양점,X,아메리카노_ICE (500ml캔),3900,카페,화양동,4487.85,60.83091012400146,8.0,68.83091012400146
유나스커피,X,아메리카노,4000,카페,화양동,4487.85,62.39067705025791,8.0,70.39067705025792
슈드 서울,X,에스프레소,4000,카페,화양동,4487.85,62.39067705025791,8.0,70.39067705025792
베트남쌍둥이커피,X,베트남아메리카노,4000,카페,화양동,4487.85,62.39067705025791,8.0,70.39067705025792
열매제과점,O,아메리카노,4000,카페,화양동,4487.85,62.39067705025791,8.0,70.39067705025792
꿈꾸다917,O,아메리카노,4000,카페,화양동,4487.85,62.39067705025791,-30.0,32.39067705025791
리버커피,X,플레인 스콘,3500,카페,광장동,4487.85,54.59184241897567,8.0,62.59184241897567
델티 DELTY,X,아메리카노,3000,카페,중곡동,4487.85,46.79300778769343,8.0,54.79300778769343
카페테테,X,아메리카노,4300,카페,중곡동,4487.85,67.06997782902725,8.0,75.06997782902725
카페숙이,X,아메리카노,4000,카페,중곡동,4487.85,62.39067705025791,8.0,70.39067705025792
오고,O,아메리카노,4000,카페,광장동,4487.85,62.39067705025791,8.0,70.39067705025792
에그헌트,O,아메리카노,4000,카페,광장동,4487.85,62.39067705025791,8.0,70.39067705025792
커들러스커피,O,아메리카노,4300,카페,광장동,4487.85,67.06997782902725,8.0,75.06997782902725
위아커피컴퍼니,O,아메리카노 서울커피,3000,카페,광장동,4487.85,46.79300778769343,8.0,54.79300778769343
예설스페이스,O,아메리카노,3000,카페,광장동,4487.85,46.79300778769343,8.0,54.79300778769343
화이트브릭,O,아메리카노,4000,카페,중곡동,4487.85,62.39067705025791,8.0,70.39067705025792
봄희커피,X,아메리카노,4100,카페,중곡동,4487.85,63.95044397651436,8.0,71.95044397651435
카페나리랑,O,아메리카노,4000,카페,중곡동,4487.85,62.39067705025791,8.0,70.39067705025792
갸또마루,O,아메리카노(HOT),3800,카페,중곡동,4487.85,59.27114319774502,8.0,67.27114319774502
하루의에프터눈티,O,드립커피(hot),3500,카페,중곡동,4487.85,54.59184241897567,8.0,62.59184241897567
버틀러와포스터,X,코르타도 Cortado,3500,카페,중곡동,4487.85,54.59184241897567,8.0,62.59184241897567
모카카페,O,아메리카노,2000,카페,중곡동,4487.85,31.19533852512896,8.0,39.19533852512896
크로크,O,아메리카노/에스프레소,4300,카페,구의동,4487.85,67.06997782902725,8.0,75.06997782902725
로프커피,O,아메리카노,4000,카페,군자동,4487.85,62.39067705025791,8.0,70.39067705025792
쥐스트랙,X,아메리카노,3800,카페,구의동,4487.85,59.27114319774502,8.0,67.27114319774502
카페림rest in mood,X,오리지널 초콜릿,3800,카페,구의동,4487.85,59.27114319774502,8.0,67.27114319774502
캠토,O,햄치즈토스트（계란.햄.치즈）,4000,카페,구의동,4487.85,62.39067705025791,8.0,70.39067705025792
카페루비 CAFERUBY,X,할머니도 인정한 [구의동 다방] 믹스커피,3800,카페,구의동,4487.85,59.27114319774502,8.0,67.27114319774502
더감자,X,카페라떼,3500,카페,구의동,4487.85,54.59184241897567,8.0,62.59184241897567
슈트쥬레브,X,아메리카노,4000,카페,구의동,4487.85,62.39067705025791,8.0,70.39067705025792
레이디언트(RADIANT),O,아메리카노,4000,카페,중곡동,4487.85,62.39067705025791,8.0,70.39067705025792
아베크커피,X,아메리카노,3700,카페,군자동,4487.85,57.711376271488575,8.0,65.71137627148858
카페홍당무,X,아메리카노,4000,카페,중곡동,4487.85,62.39067705025791,8.0,70.39067705025792
집생로커피 구의점,X,아메리카노 묵（20oz）,3600,카페,구의동,4487.85,56.15160934523213,8.0,64.15160934523213
스테이어와일,O,아메리카노,4000,카페,구의동,4487.85,62.39067705025791,8.0,70.39067705025792
아이크스커피,X,아메리카노,4000,카페,구의동,4487.85,62.39067705025791,8.0,70.39067705025792
면곡당,O,아메리카노,3500,카페,중곡동,4487.85,54.59184241897567,8.0,62.59184241897567
유커피아,O,아메리카노,3800,카페,구의동,4487.85,59.27114319774502,8.0,67.27114319774502
민지,O,아메리카노,3500,카페,구의동,4487.85,54.59184241897567,8.0,62.59184241897567
